# L=512 N=512  280-point thermodynamic integration
# nmeas=100000000 therm=2000000 nbin=200
# Generated: Tue Mar 24 23:18:53 CST 2026
# T  E/N  err_E/N  Cv/N  err_Cv/N  accept_rate  E_total  tau_int
0.127500  0.02882407  0.00005686  0.91174081  0.01005809  0.000285  14.7579  5557.5
0.130000  0.03115779  0.00005552  0.96011974  0.01031382  0.000333  15.9528  5041.5
0.132500  0.03362868  0.00005432  0.98180627  0.00893590  0.000387  17.2179  3959.5
0.135000  0.03608565  0.00005340  1.01014161  0.00862451  0.000446  18.4759  3619.0
0.137500  0.03865194  0.00004807  1.06244119  0.00906094  0.000512  19.7898  3118.6
0.140000  0.04137104  0.00004928  1.08992782  0.00806211  0.000586  21.1820  2687.6
0.142500  0.04407199  0.00004581  1.11603152  0.00700099  0.000666  22.5649  2366.4
0.145000  0.04686544  0.00004462  1.14692731  0.00668793  0.000754  23.9951  1968.6
0.147500  0.04988929  0.00004245  1.18566821  0.00719541  0.000855  25.5433  1837.2
0.150000  0.05274921  0.00004347  1.21435383  0.00692557  0.000959  27.0076  1648.9
0.152500  0.05578137  0.00004210  1.22758580  0.00681854  0.001075  28.5601  1436.7
0.155000  0.05888489  0.00003846  1.24883679  0.00636270  0.001200  30.1491  1291.0
0.157500  0.06207794  0.00003571  1.27865385  0.00529251  0.001338  31.7839  1157.1
0.160000  0.06531885  0.00003379  1.29734272  0.00575896  0.001486  33.4432  1028.3
0.162500  0.06862752  0.00003564  1.32134288  0.00611851  0.001646  35.1373  920.0
0.165000  0.07196369  0.00003373  1.34261879  0.00539520  0.001817  36.8454  837.8
0.167500  0.07531762  0.00003708  1.37461089  0.00532726  0.001999  38.5626  763.5
0.170000  0.07877302  0.00003219  1.38050487  0.00538615  0.002195  40.3318  674.4
0.172500  0.08226055  0.00003224  1.41153990  0.00523590  0.002403  42.1174  623.1
0.175000  0.08581535  0.00003041  1.42685412  0.00451061  0.002627  43.9375  562.6
0.177500  0.08941743  0.00003323  1.44981302  0.00466575  0.002865  45.7817  520.1
0.180000  0.09310584  0.00003001  1.46674330  0.00445393  0.003120  47.6702  478.0
0.182500  0.09668246  0.00002904  1.47114156  0.00477508  0.003380  49.5014  444.5
0.185000  0.10039027  0.00002747  1.48413105  0.00419160  0.003663  51.3998  395.1
0.187500  0.10414162  0.00002856  1.50025551  0.00404390  0.003961  53.3205  369.2
0.190000  0.10789405  0.00002519  1.52308338  0.00405349  0.004272  55.2418  341.4
0.192500  0.11173069  0.00002627  1.52287814  0.00366394  0.004602  57.2061  313.0
0.195000  0.11554212  0.00002598  1.54405138  0.00392874  0.004949  59.1576  295.0
0.197500  0.11941665  0.00002278  1.54790468  0.00330861  0.005312  61.1413  268.2
0.200000  0.12332283  0.00002656  1.55860751  0.00304289  0.005694  63.1413  252.3
0.202500  0.12718551  0.00002548  1.56692063  0.00324381  0.006088  65.1190  233.6
0.205000  0.13114662  0.00002482  1.58239307  0.00319612  0.006506  67.1471  217.6
0.207500  0.13507303  0.00002320  1.58428253  0.00326205  0.006938  69.1574  204.4
0.210000  0.13904528  0.00002213  1.59681386  0.00300958  0.007390  71.1912  190.8
0.212500  0.14303102  0.00002220  1.59651914  0.00300358  0.007859  73.2319  181.8
0.215000  0.14705800  0.00002329  1.60236908  0.00296787  0.008351  75.2937  167.7
0.217500  0.15101904  0.00002344  1.60421974  0.00282138  0.008853  77.3217  157.2
0.220000  0.15507423  0.00001992  1.61327719  0.00237689  0.009383  79.3980  147.6
0.222500  0.15911090  0.00002100  1.60891690  0.00250438  0.009926  81.4648  138.9
0.225000  0.16314334  0.00001940  1.61286710  0.00248926  0.010492  83.5294  130.1
0.227500  0.16719433  0.00001982  1.61807679  0.00222865  0.011073  85.6035  123.7
0.230000  0.17124651  0.00002049  1.62286186  0.00237395  0.011674  87.6782  116.7
0.232500  0.17529223  0.00001948  1.61940031  0.00230956  0.012295  89.7496  110.0
0.235000  0.17931419  0.00001916  1.62544427  0.00246688  0.012929  91.8089  104.4
0.237500  0.18340841  0.00001831  1.62377247  0.00232255  0.013593  93.9051  99.4
0.240000  0.18742954  0.00001826  1.62872632  0.00231757  0.014265  95.9639  94.2
0.242500  0.19152044  0.00001965  1.62464225  0.00204934  0.014965  98.0585  89.7
0.245000  0.19553580  0.00001724  1.62258868  0.00203400  0.015674  100.1143  84.5
0.247500  0.19962104  0.00001981  1.61943982  0.00192378  0.016412  102.2060  80.0
0.250000  0.20369499  0.00001834  1.61656903  0.00206094  0.017167  104.2918  75.8
0.252500  0.20768686  0.00001743  1.61352305  0.00191411  0.017931  106.3357  72.0
0.255000  0.21174911  0.00001656  1.61337542  0.00181318  0.018724  108.4155  68.7
0.257500  0.21577068  0.00001738  1.61054039  0.00191142  0.019528  110.4746  66.1
0.260000  0.21976651  0.00001676  1.60600482  0.00166203  0.020348  112.5205  62.4
0.262500  0.22380645  0.00001580  1.60359512  0.00181481  0.021196  114.5889  60.0
0.265000  0.22782271  0.00001616  1.59673101  0.00167426  0.022058  116.6452  57.4
0.267500  0.23179399  0.00001659  1.59786512  0.00151050  0.022933  118.6785  54.9
0.270000  0.23576809  0.00001627  1.58993274  0.00166488  0.023825  120.7133  52.2
0.272500  0.23974686  0.00001510  1.58890038  0.00159007  0.024739  122.7504  50.6
0.275000  0.24369130  0.00001633  1.57904884  0.00157635  0.025663  124.7699  48.2
0.277500  0.24762908  0.00001421  1.57683563  0.00162362  0.026607  126.7861  46.5
0.280000  0.25156601  0.00001359  1.57055935  0.00152633  0.027569  128.8018  44.4
0.282500  0.25551725  0.00001384  1.56391765  0.00141754  0.028553  130.8248  42.5
0.285000  0.25942809  0.00001397  1.55767867  0.00133167  0.029545  132.8272  41.2
0.287500  0.26328341  0.00001300  1.55375795  0.00135898  0.030546  134.8011  39.7
0.290000  0.26716124  0.00001369  1.54638393  0.00128563  0.031570  136.7866  38.1
0.292500  0.27100431  0.00001397  1.53804798  0.00110613  0.032605  138.7542  36.5
0.295000  0.27485609  0.00001336  1.53462878  0.00125500  0.033658  140.7263  35.4
0.297500  0.27864128  0.00001207  1.52707613  0.00126904  0.034716  142.6643  34.1
0.300000  0.28252054  0.00001179  1.52093896  0.00112589  0.035814  144.6505  32.8
0.302500  0.28627598  0.00001311  1.51340689  0.00131571  0.036896  146.5733  31.8
0.305000  0.29007867  0.00001400  1.50458308  0.00117819  0.038012  148.5203  30.7
0.307500  0.29381637  0.00001305  1.49888131  0.00108780  0.039127  150.4340  29.7
0.310000  0.29754953  0.00001165  1.49115866  0.00112467  0.040260  152.3454  28.7
0.312500  0.30129511  0.00001181  1.48404568  0.00101341  0.041411  154.2631  27.7
0.315000  0.30497496  0.00001272  1.47757294  0.00106016  0.042565  156.1472  26.9
0.317500  0.30865602  0.00001189  1.47187310  0.00099758  0.043735  158.0319  26.2
0.320000  0.31233139  0.00001206  1.46306952  0.00104024  0.044917  159.9137  25.3
0.322500  0.31597780  0.00001345  1.45646554  0.00100518  0.046112  161.7806  24.7
0.325000  0.31960051  0.00001221  1.44816549  0.00090745  0.047314  163.6355  23.7
0.327500  0.32323406  0.00001078  1.43935921  0.00093854  0.048534  165.4958  23.0
0.330000  0.32680072  0.00001024  1.43322511  0.00087134  0.049755  167.3220  22.3
0.332500  0.33038625  0.00001146  1.42522371  0.00086959  0.050993  169.1578  22.0
0.335000  0.33392806  0.00001252  1.41844628  0.00089040  0.052238  170.9712  21.1
0.337500  0.33745089  0.00001130  1.41026497  0.00087088  0.053490  172.7749  20.6
0.340000  0.34095334  0.00001090  1.40123866  0.00087715  0.054752  174.5681  20.1
0.342500  0.34449580  0.00001103  1.39423358  0.00081357  0.056041  176.3819  19.5
0.345000  0.34794036  0.00001173  1.38792905  0.00076110  0.057314  178.1455  19.0
0.347500  0.35140647  0.00001118  1.37922317  0.00086987  0.058607  179.9201  18.5
0.350000  0.35484027  0.00001161  1.37176501  0.00081445  0.059905  181.6782  18.1
0.352500  0.35826606  0.00001065  1.36319257  0.00071654  0.061215  183.4322  17.6
0.355000  0.36164339  0.00000991  1.35549356  0.00080358  0.062523  185.1614  17.2
0.357500  0.36504754  0.00001152  1.34804179  0.00077525  0.063855  186.9043  16.8
0.360000  0.36840244  0.00001031  1.33996328  0.00069139  0.065186  188.6221  16.4
0.362500  0.37172478  0.00000976  1.33213437  0.00072358  0.066518  190.3231  16.0
0.365000  0.37505896  0.00001006  1.32439473  0.00070467  0.067863  192.0302  15.7
0.367500  0.37836316  0.00000990  1.31821200  0.00077767  0.069214  193.7219  15.3
0.370000  0.38163295  0.00001032  1.31009081  0.00066139  0.070569  195.3961  15.0
0.372500  0.38490757  0.00000967  1.30163239  0.00063197  0.071933  197.0727  14.7
0.375000  0.38814859  0.00001016  1.29486449  0.00062262  0.073302  198.7321  14.3
0.377500  0.39139617  0.00000927  1.28611448  0.00073327  0.074682  200.3948  14.1
0.380000  0.39458459  0.00000911  1.27976946  0.00065670  0.076057  202.0273  13.7
0.382500  0.39778389  0.00000949  1.27292274  0.00061674  0.077446  203.6653  13.5
0.385000  0.40096328  0.00000913  1.26480035  0.00063852  0.078839  205.2932  13.2
0.387500  0.40410614  0.00000970  1.25694542  0.00066504  0.080230  206.9023  12.9
0.390000  0.40724889  0.00000906  1.25017775  0.00060928  0.081634  208.5114  12.7
0.392500  0.41037853  0.00000878  1.24364465  0.00060359  0.083041  210.1138  12.5
0.395000  0.41346675  0.00001023  1.23640318  0.00055189  0.084447  211.6950  12.3
0.397500  0.41655074  0.00000889  1.22862676  0.00060154  0.085861  213.2740  12.0
0.400000  0.41961896  0.00000933  1.22142472  0.00057941  0.087282  214.8449  11.8
0.402500  0.42266250  0.00000998  1.21340196  0.00062540  0.088701  216.4032  11.6
0.405000  0.42569187  0.00000918  1.20761253  0.00055562  0.090123  217.9542  11.4
0.407500  0.42869340  0.00000897  1.20020014  0.00052001  0.091549  219.4910  11.2
0.410000  0.43168608  0.00000861  1.19374542  0.00056522  0.092978  221.0233  11.0
0.412500  0.43467073  0.00000812  1.18605365  0.00048667  0.094413  222.5514  10.9
0.415000  0.43762225  0.00000835  1.17997500  0.00049769  0.095846  224.0626  10.7
0.417500  0.44057442  0.00000826  1.17274038  0.00052182  0.097291  225.5741  10.5
0.420000  0.44349199  0.00000890  1.16630846  0.00050835  0.098730  227.0679  10.3
0.422500  0.44639914  0.00000894  1.15882720  0.00048693  0.100176  228.5564  10.2
0.425000  0.44929158  0.00000920  1.15271980  0.00049488  0.101618  230.0373  10.0
0.427500  0.45216440  0.00000951  1.14558419  0.00046251  0.103067  231.5082  9.9
0.430000  0.45502776  0.00000921  1.14001502  0.00046073  0.104521  232.9742  9.8
0.432500  0.45785045  0.00000786  1.13345259  0.00046171  0.105964  234.4194  9.6
0.435000  0.46067520  0.00000883  1.12707554  0.00043839  0.107416  235.8657  9.5
0.437500  0.46349290  0.00000868  1.12000609  0.00045288  0.108870  237.3084  9.4
0.440000  0.46629626  0.00000807  1.11435425  0.00045594  0.110334  238.7437  9.3
0.442500  0.46907227  0.00000815  1.10713195  0.00044148  0.111790  240.1650  9.1
0.445000  0.47183065  0.00000828  1.10144728  0.00045112  0.113248  241.5773  9.0
0.447500  0.47456637  0.00000802  1.09485082  0.00043150  0.114702  242.9780  8.9
0.450000  0.47728627  0.00000791  1.08927522  0.00039340  0.116159  244.3706  8.8
0.452500  0.48002223  0.00000780  1.08314245  0.00039395  0.117632  245.7714  8.7
0.455000  0.48271492  0.00000812  1.07616786  0.00041360  0.119088  247.1500  8.6
0.457500  0.48540411  0.00000832  1.07047973  0.00036949  0.120550  248.5269  8.5
0.460000  0.48807846  0.00000828  1.06486473  0.00037911  0.122014  249.8962  8.4
0.462500  0.49072902  0.00000790  1.05810528  0.00038615  0.123477  251.2533  8.3
0.465000  0.49337310  0.00000774  1.05307550  0.00038603  0.124943  252.6070  8.2
0.467500  0.49598321  0.00000785  1.04654649  0.00040905  0.126398  253.9434  8.1
0.470000  0.49858674  0.00000801  1.04191531  0.00037506  0.127855  255.2764  8.0
0.472500  0.50119934  0.00000743  1.03596040  0.00038215  0.129325  256.6141  7.9
0.475000  0.50378667  0.00000741  1.03013300  0.00038316  0.130792  257.9388  7.9
0.477500  0.50635094  0.00000732  1.02408551  0.00035100  0.132250  259.2517  7.8
0.480000  0.50891067  0.00000735  1.01885783  0.00036752  0.133715  260.5623  7.7
0.482500  0.51145401  0.00000791  1.01361424  0.00036457  0.135181  261.8645  7.6
0.485000  0.51396106  0.00000757  1.00780412  0.00036840  0.136632  263.1481  7.6
0.487500  0.51649366  0.00000774  1.00242356  0.00035507  0.138102  264.4448  7.5
0.490000  0.51898726  0.00000766  0.99709448  0.00034482  0.139557  265.7215  7.4
0.492500  0.52146833  0.00000752  0.99133720  0.00035222  0.141018  266.9918  7.4
0.495000  0.52394226  0.00000776  0.98647850  0.00033954  0.142474  268.2584  7.3
0.497500  0.52640148  0.00000746  0.98076251  0.00032542  0.143933  269.5176  7.2
0.500000  0.52883668  0.00000753  0.97604542  0.00032004  0.145385  270.7644  7.2
0.525000  0.55261356  0.00000732  0.92594703  0.00031019  0.159879  282.9381  6.7
0.550000  0.57517197  0.00000700  0.88028290  0.00025668  0.174208  294.4880  6.3
0.575000  0.59665907  0.00000642  0.83828839  0.00024170  0.188330  305.4894  6.0
0.600000  0.61711839  0.00000631  0.79930929  0.00021779  0.202207  315.9646  5.8
0.625000  0.63666969  0.00000656  0.76383866  0.00020470  0.215822  325.9749  5.6
0.650000  0.65534534  0.00000626  0.73051495  0.00019701  0.229139  335.5368  5.5
0.675000  0.67321592  0.00000568  0.69986492  0.00015815  0.242156  344.6866  5.4
0.700000  0.69034803  0.00000598  0.67130172  0.00015302  0.254867  353.4582  5.3
0.725000  0.70679561  0.00000531  0.64483209  0.00015334  0.267274  361.8794  5.2
0.750000  0.72261146  0.00000561  0.61974294  0.00014343  0.279376  369.9771  5.2
0.775000  0.73780447  0.00000545  0.59652699  0.00013611  0.291155  377.7559  5.2
0.800000  0.75243613  0.00000553  0.57479988  0.00012881  0.302631  385.2473  5.1
0.825000  0.76655946  0.00000554  0.55430148  0.00012743  0.313813  392.4784  5.1
0.850000  0.78016498  0.00000527  0.53490393  0.00010503  0.324690  399.4445  5.1
0.875000  0.79330911  0.00000609  0.51680198  0.00010243  0.335280  406.1743  5.1
0.900000  0.80601145  0.00000452  0.49976882  0.00009034  0.345590  412.6779  5.1
0.925000  0.81831394  0.00000532  0.48347208  0.00008926  0.355631  418.9767  5.0
0.950000  0.83018981  0.00000525  0.46800309  0.00008469  0.365389  425.0572  5.0
0.975000  0.84170417  0.00000533  0.45330236  0.00008034  0.374891  430.9525  5.0
1.000000  0.85286466  0.00000548  0.43949532  0.00008273  0.384139  436.6667  5.0
1.050000  0.87418835  0.00000480  0.41388496  0.00007700  0.401921  447.5844  5.0
1.100000  0.89430192  0.00000540  0.39048412  0.00006782  0.418772  457.8826  5.0
1.150000  0.91328134  0.00000513  0.36920369  0.00006248  0.434757  467.6000  5.0
1.200000  0.93126314  0.00000522  0.34984046  0.00006466  0.449938  476.8067  5.0
1.250000  0.94831114  0.00000539  0.33219335  0.00006060  0.464371  485.5353  5.0
1.300000  0.96450375  0.00000513  0.31582131  0.00005381  0.478095  493.8259  5.0
1.350000  0.97991381  0.00000521  0.30062771  0.00004836  0.491158  501.7159  5.0
1.400000  0.99459039  0.00000469  0.28681314  0.00004463  0.503604  509.2303  5.0
1.450000  1.00859893  0.00000497  0.27371060  0.00004474  0.515480  516.4027  5.0
1.500000  1.02198502  0.00000527  0.26176026  0.00004117  0.526814  523.2563  5.0
1.550000  1.03478802  0.00000528  0.25051767  0.00004106  0.537638  529.8115  5.0
1.600000  1.04704334  0.00000489  0.24008949  0.00004133  0.547987  536.0862  5.0
1.650000  1.05881878  0.00000498  0.23029622  0.00003665  0.557903  542.1152  5.0
1.700000  1.07009000  0.00000513  0.22106686  0.00003512  0.567387  547.8861  5.0
1.750000  1.08091641  0.00000537  0.21247163  0.00003412  0.576482  553.4292  5.0
1.800000  1.09133781  0.00000498  0.20440315  0.00003110  0.585211  558.7650  5.0
1.850000  1.10137909  0.00000521  0.19685164  0.00003164  0.593597  563.9061  5.0
1.900000  1.11102831  0.00000546  0.18962683  0.00002940  0.601639  568.8465  5.0
1.950000  1.12034670  0.00000512  0.18292650  0.00003020  0.609382  573.6175  5.0
2.000000  1.12932569  0.00000471  0.17650208  0.00002607  0.616822  578.2148  5.0
2.100000  1.14637504  0.00000539  0.16468450  0.00002483  0.630906  586.9440  5.0
2.200000  1.16230291  0.00000541  0.15411987  0.00002208  0.643990  595.0991  5.0
2.300000  1.17724302  0.00000563  0.14452155  0.00002282  0.656184  602.7484  5.0
2.400000  1.19125654  0.00000565  0.13588578  0.00001951  0.667574  609.9234  5.0
2.500000  1.20443986  0.00000543  0.12803186  0.00001921  0.678230  616.6732  5.0
2.600000  1.21687098  0.00000524  0.12080996  0.00001921  0.688226  623.0379  5.0
2.700000  1.22862035  0.00000524  0.11425693  0.00001937  0.697620  629.0536  5.0
2.800000  1.23974129  0.00000522  0.10820272  0.00001642  0.706464  634.7475  5.0
2.900000  1.25028298  0.00000519  0.10263286  0.00001528  0.714807  640.1449  5.0
3.000000  1.26028615  0.00000515  0.09752941  0.00001511  0.722686  645.2665  5.0
3.100000  1.26979666  0.00000521  0.09274340  0.00001348  0.730139  650.1359  5.0
3.200000  1.27885383  0.00000556  0.08838629  0.00001338  0.737204  654.7732  5.0
3.300000  1.28749287  0.00000541  0.08429481  0.00001420  0.743906  659.1964  5.0
3.400000  1.29571896  0.00000515  0.08050217  0.00001154  0.750275  663.4081  5.0
3.500000  1.30359012  0.00000507  0.07694611  0.00001034  0.756334  667.4381  5.0
3.600000  1.31112206  0.00000521  0.07364416  0.00001092  0.762104  671.2945  5.0
3.700000  1.31832479  0.00000531  0.07055686  0.00001096  0.767600  674.9823  5.0
3.800000  1.32523453  0.00000565  0.06765453  0.00000929  0.772861  678.5201  5.0
3.900000  1.33186378  0.00000547  0.06493350  0.00000923  0.777881  681.9143  5.0
4.000000  1.33822632  0.00000525  0.06239701  0.00000862  0.782683  685.1719  5.0
4.100000  1.34434712  0.00000522  0.05996728  0.00000870  0.787282  688.3057  5.0
4.200000  1.35023281  0.00000578  0.05771825  0.00000789  0.791689  691.3192  5.0
4.300000  1.35589634  0.00000597  0.05556401  0.00000880  0.795918  694.2189  5.0
4.400000  1.36135566  0.00000519  0.05354930  0.00000769  0.799979  697.0141  5.0
4.500000  1.36660366  0.00000559  0.05164914  0.00000763  0.803876  699.7011  5.0
4.600000  1.37167117  0.00000549  0.04982487  0.00000753  0.807629  702.2956  5.0
4.700000  1.37657074  0.00000536  0.04812053  0.00000694  0.811238  704.8042  5.0
4.800000  1.38128894  0.00000514  0.04648445  0.00000648  0.814713  707.2199  5.0
4.900000  1.38586838  0.00000548  0.04495625  0.00000645  0.818066  709.5646  5.0
5.000000  1.39029089  0.00000484  0.04348026  0.00000630  0.821294  711.8289  5.0
5.500000  1.41040048  0.00000572  0.03715325  0.00000557  0.835865  722.1250  5.0
6.000000  1.42765682  0.00000562  0.03211515  0.00000474  0.848228  730.9603  5.0
6.500000  1.44266281  0.00000598  0.02804505  0.00000443  0.858858  738.6434  5.0
7.000000  1.45581206  0.00000563  0.02471049  0.00000398  0.868095  745.3758  5.0
7.500000  1.46746244  0.00000571  0.02194270  0.00000297  0.876191  751.3408  5.0
8.000000  1.47783138  0.00000548  0.01961570  0.00000304  0.883352  756.6497  5.0
8.500000  1.48713465  0.00000595  0.01764335  0.00000277  0.889727  761.4129  5.0
9.000000  1.49552182  0.00000678  0.01595680  0.00000232  0.895440  765.7072  5.0
9.500000  1.50313444  0.00000578  0.01450102  0.00000212  0.900587  769.6048  5.0
10.000000  1.51005981  0.00000565  0.01324018  0.00000199  0.905254  773.1506  5.0
11.000000  1.52221765  0.00000575  0.01116104  0.00000177  0.913381  779.3754  5.0
12.000000  1.53253916  0.00000592  0.00954148  0.00000134  0.920221  784.6600  5.0
13.000000  1.54140613  0.00000601  0.00824930  0.00000105  0.926062  789.1999  5.0
14.000000  1.54910875  0.00000541  0.00720623  0.00000100  0.931104  793.1437  5.0
15.000000  1.55588739  0.00000659  0.00634672  0.00000092  0.935501  796.6143  5.0
16.000000  1.56185898  0.00000633  0.00563163  0.00000079  0.939372  799.6718  5.0
17.000000  1.56719220  0.00000661  0.00503595  0.00000071  0.942799  802.4024  5.0
18.000000  1.57197068  0.00000606  0.00452587  0.00000067  0.945864  804.8490  5.0
19.000000  1.57625833  0.00000611  0.00409240  0.00000065  0.948618  807.0443  5.0
20.000000  1.58015248  0.00000676  0.00371618  0.00000053  0.951101  809.0381  5.0
25.000000  1.59522411  0.00000614  0.00243818  0.00000035  0.960623  816.7547  5.0
30.000000  1.60546634  0.00000612  0.00172266  0.00000025  0.967040  821.9988  5.0
35.000000  1.61288358  0.00000653  0.00128166  0.00000018  0.971659  825.7964  5.0
40.000000  1.61853309  0.00000640  0.00099051  0.00000016  0.975140  828.6889  5.0
50.000000  1.62651690  0.00000597  0.00064246  0.00000010  0.980044  832.7767  5.0
60.000000  1.63187211  0.00000697  0.00045014  0.00000006  0.983332  835.5185  5.0
70.000000  1.63575447  0.00000597  0.00033287  0.00000005  0.985690  837.5063  5.0
80.000000  1.63866187  0.00000650  0.00025611  0.00000004  0.987464  838.9949  5.0
90.000000  1.64095619  0.00000645  0.00020306  0.00000003  0.988846  840.1696  5.0
100.000000  1.64277788  0.00000667  0.00016508  0.00000002  0.989954  841.1023  5.0
120.000000  1.64553834  0.00000660  0.00011512  0.00000002  0.991618  842.5156  5.0
150.000000  1.64830904  0.00000649  0.00007403  0.00000001  0.993288  843.9342  5.0
200.000000  1.65108630  0.00000665  0.00004183  0.00000001  0.994959  845.3562  5.0
250.000000  1.65276698  0.00000703  0.00002685  0.00000000  0.995964  846.2167  5.0
300.000000  1.65389127  0.00000674  0.00001869  0.00000000  0.996636  846.7923  5.0
350.000000  1.65468614  0.00000631  0.00001374  0.00000000  0.997115  847.1993  5.0
400.000000  1.65529332  0.00000631  0.00001054  0.00000000  0.997475  847.5102  5.0
450.000000  1.65575819  0.00000672  0.00000833  0.00000000  0.997755  847.7482  5.0
500.000000  1.65613242  0.00000615  0.00000675  0.00000000  0.997979  847.9398  5.0
