# L=128 N=128  280-point thermodynamic integration
# nmeas=100000000 therm=2000000 nbin=200
# Generated: Tue Mar 24 21:11:35 CST 2026
# T  E/N  err_E/N  Cv/N  err_Cv/N  accept_rate  E_total  tau_int
0.142500  0.04116191  0.00009212  1.12427570  0.00771868  0.000707  5.2687  2563.8
0.145000  0.04417436  0.00009512  1.15066475  0.00812953  0.000806  5.6543  2207.7
0.147500  0.04684078  0.00008450  1.16839193  0.00786852  0.000899  5.9956  1925.8
0.150000  0.04985614  0.00008276  1.21440730  0.00756715  0.001015  6.3816  1735.6
0.152500  0.05298804  0.00008239  1.22708294  0.00625416  0.001139  6.7825  1481.2
0.155000  0.05600388  0.00007804  1.26599254  0.00665823  0.001268  7.1685  1350.1
0.157500  0.05920769  0.00008098  1.28808771  0.00599343  0.001413  7.5786  1243.6
0.160000  0.06256196  0.00007768  1.30969436  0.00632501  0.001570  8.0079  1068.0
0.162500  0.06574599  0.00007118  1.33159614  0.00561753  0.001731  8.4155  988.4
0.165000  0.06907983  0.00006679  1.35593513  0.00597953  0.001910  8.8422  868.5
0.167500  0.07231695  0.00007158  1.38482166  0.00567566  0.002094  9.2566  810.8
0.170000  0.07589073  0.00006139  1.40234819  0.00550242  0.002304  9.7140  720.3
0.172500  0.07940015  0.00006783  1.41169441  0.00481310  0.002521  10.1632  641.2
0.175000  0.08311429  0.00006383  1.43358748  0.00456501  0.002763  10.6386  593.1
0.177500  0.08663626  0.00006082  1.45048112  0.00452234  0.003006  11.0894  543.3
0.180000  0.09012560  0.00006396  1.46320534  0.00497449  0.003257  11.5361  506.7
0.182500  0.09395369  0.00006050  1.48035023  0.00444142  0.003546  12.0261  451.6
0.185000  0.09755047  0.00005800  1.49349341  0.00417042  0.003830  12.4865  419.2
0.187500  0.10138701  0.00005768  1.50833698  0.00416043  0.004145  12.9775  382.0
0.190000  0.10509460  0.00005283  1.51907905  0.00410221  0.004462  13.4521  351.0
0.192500  0.10882855  0.00005577  1.52698225  0.00367294  0.004798  13.9301  327.0
0.195000  0.11275204  0.00004975  1.53986352  0.00389680  0.005163  14.4323  298.5
0.197500  0.11655963  0.00005157  1.55057218  0.00371838  0.005535  14.9196  277.6
0.200000  0.12061828  0.00005322  1.56371871  0.00336598  0.005941  15.4391  257.4
0.202500  0.12434239  0.00004980  1.56877579  0.00325191  0.006337  15.9158  241.7
0.205000  0.12848392  0.00005145  1.58121751  0.00350981  0.006784  16.4459  225.2
0.207500  0.13238642  0.00004733  1.58039851  0.00300082  0.007226  16.9455  206.0
0.210000  0.13635841  0.00004547  1.58919191  0.00312382  0.007693  17.4539  193.5
0.212500  0.14027979  0.00004551  1.59607144  0.00316635  0.008172  17.9558  181.8
0.215000  0.14431296  0.00004103  1.59956324  0.00274213  0.008677  18.4721  169.2
0.217500  0.14831589  0.00004082  1.61151905  0.00300524  0.009201  18.9844  159.2
0.220000  0.15234203  0.00004006  1.60786071  0.00267972  0.009741  19.4998  149.4
0.222500  0.15644128  0.00004409  1.61182486  0.00249843  0.010310  20.0245  141.2
0.225000  0.16048509  0.00004174  1.61693402  0.00270881  0.010892  20.5421  133.6
0.227500  0.16448703  0.00003755  1.61741010  0.00247006  0.011482  21.0543  124.4
0.230000  0.16849935  0.00003969  1.61739401  0.00243809  0.012096  21.5679  116.8
0.232500  0.17250357  0.00004149  1.62174785  0.00229678  0.012727  22.0805  111.5
0.235000  0.17666603  0.00003684  1.61771323  0.00235420  0.013400  22.6133  104.8
0.237500  0.18065159  0.00003607  1.62242377  0.00221739  0.014065  23.1234  99.5
0.240000  0.18475443  0.00003829  1.61928177  0.00226287  0.014765  23.6486  94.4
0.242500  0.18882134  0.00003310  1.62199588  0.00220223  0.015484  24.1691  89.3
0.245000  0.19284874  0.00003466  1.62357600  0.00222519  0.016212  24.6846  84.9
0.247500  0.19691262  0.00003733  1.62138492  0.00205835  0.016965  25.2048  80.6
0.250000  0.20088687  0.00003419  1.61638533  0.00212143  0.017725  25.7135  75.9
0.252500  0.20495793  0.00003334  1.61465039  0.00189629  0.018518  26.2346  73.2
0.255000  0.20897286  0.00003227  1.60902807  0.00187454  0.019324  26.7485  69.5
0.257500  0.21300327  0.00003387  1.60715959  0.00184057  0.020151  27.2644  65.9
0.260000  0.21711722  0.00003387  1.60600843  0.00183471  0.021010  27.7910  62.7
0.262500  0.22110453  0.00003421  1.60164892  0.00178972  0.021869  28.3014  60.2
0.265000  0.22500800  0.00003319  1.59828762  0.00162078  0.022731  28.8010  57.7
0.267500  0.22901100  0.00003437  1.59580332  0.00179367  0.023633  29.3134  55.5
0.270000  0.23303002  0.00002932  1.58798199  0.00152317  0.024552  29.8278  52.4
0.272500  0.23696956  0.00003250  1.58736739  0.00158280  0.025480  30.3321  50.7
0.275000  0.24089665  0.00002771  1.57983610  0.00159865  0.026423  30.8348  48.5
0.277500  0.24485111  0.00002569  1.57231036  0.00150274  0.027385  31.3409  46.1
0.280000  0.24877183  0.00002891  1.56738795  0.00151298  0.028369  31.8428  44.6
0.282500  0.25270075  0.00003130  1.56563359  0.00142049  0.029368  32.3457  43.1
0.285000  0.25664652  0.00002721  1.55714191  0.00151515  0.030387  32.8508  41.4
0.287500  0.26050294  0.00002762  1.54900482  0.00141381  0.031415  33.3444  39.5
0.290000  0.26437777  0.00002818  1.54311076  0.00130937  0.032456  33.8404  38.1
0.292500  0.26827234  0.00002513  1.53896561  0.00127501  0.033526  34.3389  36.7
0.295000  0.27208802  0.00002639  1.53092034  0.00129649  0.034591  34.8273  35.3
0.297500  0.27587152  0.00002712  1.52465378  0.00127294  0.035670  35.3116  34.2
0.300000  0.27963076  0.00002629  1.51851382  0.00120352  0.036761  35.7927  32.9
0.302500  0.28345229  0.00002395  1.51133668  0.00117696  0.037884  36.2819  31.9
0.305000  0.28723550  0.00002677  1.50488574  0.00108959  0.039020  36.7661  30.6
0.307500  0.29106897  0.00002545  1.49990540  0.00118270  0.040176  37.2568  29.8
0.310000  0.29474717  0.00002559  1.48967808  0.00115685  0.041318  37.7276  28.6
0.312500  0.29845547  0.00002448  1.48379947  0.00106883  0.042483  38.2023  27.8
0.315000  0.30212802  0.00002458  1.47520453  0.00105653  0.043656  38.6724  26.8
0.317500  0.30582622  0.00002424  1.46701821  0.00102418  0.044849  39.1458  26.2
0.320000  0.30948381  0.00002403  1.45887378  0.00097285  0.046050  39.6139  25.1
0.322500  0.31309903  0.00002424  1.45432717  0.00096508  0.047256  40.0767  24.6
0.325000  0.31670824  0.00002276  1.44427392  0.00093979  0.048483  40.5387  23.7
0.327500  0.32034572  0.00002209  1.43930545  0.00089542  0.049727  41.0043  23.1
0.330000  0.32392404  0.00002378  1.43224123  0.00092661  0.050970  41.4623  22.3
0.332500  0.32751368  0.00002299  1.42429751  0.00095302  0.052236  41.9218  21.8
0.335000  0.33106215  0.00002372  1.41697520  0.00091698  0.053500  42.3760  21.2
0.337500  0.33455671  0.00002230  1.40699440  0.00091007  0.054767  42.8233  20.6
0.340000  0.33812247  0.00002096  1.39920502  0.00085621  0.056070  43.2797  20.0
0.342500  0.34152202  0.00002343  1.39344797  0.00077811  0.057337  43.7148  19.5
0.345000  0.34503500  0.00002245  1.38563757  0.00089480  0.058656  44.1645  19.1
0.347500  0.34850468  0.00002306  1.37871846  0.00079595  0.059970  44.6086  18.6
0.350000  0.35197732  0.00002289  1.36947407  0.00087175  0.061302  45.0531  18.0
0.352500  0.35534454  0.00001935  1.36067039  0.00076659  0.062621  45.4841  17.6
0.355000  0.35875743  0.00002283  1.35554741  0.00079941  0.063960  45.9210  17.2
0.357500  0.36208910  0.00002018  1.34645138  0.00073825  0.065290  46.3474  16.9
0.360000  0.36544302  0.00002199  1.33829849  0.00069182  0.066639  46.7767  16.4
0.362500  0.36880629  0.00001997  1.33149351  0.00066913  0.068008  47.2072  16.0
0.365000  0.37213453  0.00002123  1.32267907  0.00067151  0.069377  47.6332  15.6
0.367500  0.37543563  0.00001942  1.31554984  0.00069627  0.070752  48.0558  15.3
0.370000  0.37870870  0.00001993  1.30756256  0.00066629  0.072123  48.4747  15.0
0.372500  0.38195816  0.00002036  1.30079007  0.00070279  0.073505  48.8906  14.6
0.375000  0.38523316  0.00001975  1.29212362  0.00067659  0.074903  49.3098  14.3
0.377500  0.38846027  0.00001947  1.28619703  0.00065465  0.076304  49.7229  14.0
0.380000  0.39166721  0.00001902  1.27742417  0.00063485  0.077706  50.1334  13.8
0.382500  0.39484017  0.00001946  1.26932103  0.00061122  0.079101  50.5395  13.4
0.385000  0.39797120  0.00001965  1.26276051  0.00061793  0.080504  50.9403  13.2
0.387500  0.40110399  0.00001913  1.25566251  0.00062699  0.081914  51.3413  13.0
0.390000  0.40426718  0.00001760  1.24848840  0.00059588  0.083347  51.7462  12.7
0.392500  0.40737825  0.00001980  1.24135390  0.00061930  0.084769  52.1444  12.4
0.395000  0.41047219  0.00001847  1.23406533  0.00052044  0.086198  52.5404  12.3
0.397500  0.41355432  0.00001765  1.22522081  0.00056596  0.087625  52.9350  12.0
0.400000  0.41658525  0.00001762  1.21960434  0.00057079  0.089061  53.3229  11.8
0.402500  0.41960850  0.00001707  1.21270638  0.00054048  0.090485  53.7099  11.6
0.405000  0.42267695  0.00001866  1.20531259  0.00051394  0.091951  54.1026  11.4
0.407500  0.42567479  0.00001701  1.19912144  0.00057920  0.093395  54.4864  11.2
0.410000  0.42863571  0.00001715  1.19038267  0.00054306  0.094831  54.8654  11.1
0.412500  0.43161619  0.00001921  1.18404578  0.00051740  0.096290  55.2469  10.8
0.415000  0.43458817  0.00001823  1.17680046  0.00050578  0.097750  55.6273  10.7
0.417500  0.43754108  0.00001616  1.17094746  0.00049651  0.099215  56.0053  10.5
0.420000  0.44042864  0.00001805  1.16380427  0.00052854  0.100661  56.3749  10.3
0.422500  0.44333297  0.00001773  1.15763659  0.00050202  0.102127  56.7466  10.2
0.425000  0.44621748  0.00001761  1.15119977  0.00046914  0.103588  57.1158  10.0
0.427500  0.44907304  0.00001726  1.14398930  0.00049268  0.105047  57.4813  9.9
0.430000  0.45192468  0.00001799  1.13779216  0.00048835  0.106517  57.8464  9.7
0.432500  0.45478906  0.00001592  1.13111705  0.00043068  0.107998  58.2130  9.6
0.435000  0.45760169  0.00001576  1.12449967  0.00044728  0.109467  58.5730  9.5
0.437500  0.46037749  0.00001667  1.11803082  0.00045388  0.110932  58.9283  9.3
0.440000  0.46316289  0.00001641  1.11167333  0.00046361  0.112399  59.2849  9.2
0.442500  0.46592563  0.00001508  1.10521191  0.00044744  0.113873  59.6385  9.1
0.445000  0.46871391  0.00001654  1.09887403  0.00038814  0.115357  59.9954  9.0
0.447500  0.47142791  0.00001566  1.09317355  0.00042062  0.116826  60.3428  8.9
0.450000  0.47418049  0.00001675  1.08742034  0.00042381  0.118316  60.6951  8.8
0.452500  0.47687594  0.00001626  1.08026512  0.00038159  0.119784  61.0401  8.6
0.455000  0.47956614  0.00001617  1.07413826  0.00040568  0.121265  61.3845  8.6
0.457500  0.48226792  0.00001592  1.06789616  0.00037680  0.122752  61.7303  8.4
0.460000  0.48491052  0.00001639  1.06213400  0.00038440  0.124220  62.0685  8.4
0.462500  0.48754763  0.00001503  1.05696843  0.00041449  0.125693  62.4061  8.3
0.465000  0.49017621  0.00001547  1.05094458  0.00036886  0.127173  62.7426  8.2
0.467500  0.49277900  0.00001555  1.04430646  0.00040699  0.128645  63.0757  8.1
0.470000  0.49542023  0.00001491  1.03928372  0.00039382  0.130141  63.4138  8.0
0.472500  0.49798964  0.00001618  1.03398596  0.00037203  0.131616  63.7427  7.9
0.475000  0.50058685  0.00001531  1.02708196  0.00037368  0.133096  64.0751  7.8
0.477500  0.50315248  0.00001563  1.02260844  0.00036952  0.134580  64.4035  7.8
0.480000  0.50568850  0.00001501  1.01592437  0.00036102  0.136054  64.7281  7.7
0.482500  0.50820622  0.00001626  1.01080830  0.00037602  0.137524  65.0504  7.6
0.485000  0.51074595  0.00001533  1.00559325  0.00033363  0.139005  65.3755  7.5
0.487500  0.51322997  0.00001442  0.99980523  0.00034165  0.140477  65.6934  7.5
0.490000  0.51577692  0.00001423  0.99394394  0.00034865  0.141974  66.0194  7.4
0.492500  0.51821767  0.00001478  0.98916598  0.00033957  0.143427  66.3319  7.3
0.495000  0.52067262  0.00001618  0.98353317  0.00031537  0.144894  66.6461  7.3
0.497500  0.52313193  0.00001437  0.97794219  0.00033933  0.146366  66.9609  7.2
0.500000  0.52558681  0.00001380  0.97337161  0.00032459  0.147855  67.2751  7.2
0.525000  0.54927612  0.00001523  0.92353493  0.00029128  0.162481  70.3073  6.7
0.550000  0.57176955  0.00001424  0.87721212  0.00025440  0.176939  73.1865  6.3
0.575000  0.59317150  0.00001301  0.83552578  0.00021280  0.191182  75.9260  6.0
0.600000  0.61357653  0.00001453  0.79672003  0.00023501  0.205172  78.5378  5.8
0.625000  0.63304354  0.00001176  0.76097202  0.00020046  0.218888  81.0296  5.6
0.650000  0.65161447  0.00001234  0.72728156  0.00019082  0.232286  83.4067  5.5
0.675000  0.66941651  0.00001113  0.69665905  0.00017748  0.245399  85.6853  5.4
0.700000  0.68648036  0.00001137  0.66804321  0.00016554  0.258191  87.8695  5.3
0.725000  0.70285238  0.00001197  0.64164551  0.00013518  0.270673  89.9651  5.2
0.750000  0.71854524  0.00001187  0.61662620  0.00013505  0.282815  91.9738  5.2
0.775000  0.73368972  0.00001123  0.59355524  0.00012823  0.294671  93.9123  5.2
0.800000  0.74824210  0.00001097  0.57144109  0.00011434  0.306200  95.7750  5.1
0.825000  0.76227928  0.00001129  0.55101548  0.00012221  0.317432  97.5717  5.1
0.850000  0.77581256  0.00001092  0.53142118  0.00010829  0.328360  99.3040  5.1
0.875000  0.78885974  0.00001158  0.51343427  0.00010345  0.338985  100.9740  5.1
0.900000  0.80148833  0.00001094  0.49630725  0.00009196  0.349331  102.5905  5.1
0.925000  0.81368948  0.00001038  0.48010992  0.00009462  0.359385  104.1523  5.0
0.950000  0.82548040  0.00001030  0.46465447  0.00008733  0.369183  105.6615  5.0
0.975000  0.83693606  0.00001068  0.45017902  0.00008255  0.378710  107.1278  5.0
1.000000  0.84801921  0.00001032  0.43628705  0.00008296  0.387996  108.5465  5.0
1.050000  0.86918021  0.00001024  0.41067179  0.00007700  0.405805  111.2551  5.0
1.100000  0.88911750  0.00001117  0.38743205  0.00006373  0.422680  113.8070  5.0
1.150000  0.90792272  0.00000959  0.36623038  0.00006373  0.438686  116.2141  5.0
1.200000  0.92576683  0.00001084  0.34690230  0.00006276  0.453890  118.4982  5.0
1.250000  0.94264972  0.00001100  0.32904463  0.00006158  0.468310  120.6592  5.0
1.300000  0.95869620  0.00000983  0.31276612  0.00005101  0.482052  122.7131  5.0
1.350000  0.97395623  0.00000878  0.29772746  0.00005218  0.495117  124.6664  5.0
1.400000  0.98850322  0.00000994  0.28377967  0.00004992  0.507566  126.5284  5.0
1.450000  1.00235488  0.00000959  0.27083983  0.00004607  0.519417  128.3014  5.0
1.500000  1.01558407  0.00001060  0.25886109  0.00004274  0.530738  129.9948  5.0
1.550000  1.02825083  0.00001044  0.24775684  0.00004041  0.541556  131.6161  5.0
1.600000  1.04036190  0.00001053  0.23735103  0.00003718  0.551894  133.1663  5.0
1.650000  1.05198716  0.00001066  0.22752593  0.00003741  0.561782  134.6544  5.0
1.700000  1.06312897  0.00001032  0.21839476  0.00003396  0.571255  136.0805  5.0
1.750000  1.07384628  0.00000916  0.20991881  0.00003141  0.580331  137.4523  5.0
1.800000  1.08411498  0.00001064  0.20170143  0.00003293  0.589031  138.7667  5.0
1.850000  1.09401602  0.00001057  0.19429020  0.00003024  0.597388  140.0341  5.0
1.900000  1.10354804  0.00000983  0.18708935  0.00003012  0.605411  141.2541  5.0
1.950000  1.11273216  0.00001007  0.18037084  0.00002902  0.613126  142.4297  5.0
2.000000  1.12159315  0.00000943  0.17404715  0.00002507  0.620550  143.5639  5.0
2.100000  1.13841268  0.00000995  0.16228047  0.00002491  0.634586  145.7168  5.0
2.200000  1.15410812  0.00000968  0.15181304  0.00002575  0.647621  147.7258  5.0
2.300000  1.16879590  0.00000985  0.14231864  0.00002256  0.659745  149.6059  5.0
2.400000  1.18260713  0.00001110  0.13376755  0.00002059  0.671085  151.3737  5.0
2.500000  1.19559272  0.00001016  0.12593684  0.00001970  0.681698  153.0359  5.0
2.600000  1.20781617  0.00001024  0.11879340  0.00001864  0.691639  154.6005  5.0
2.700000  1.21935651  0.00001025  0.11229249  0.00001747  0.700980  156.0776  5.0
2.800000  1.23028983  0.00001154  0.10632794  0.00001617  0.709783  157.4771  5.0
2.900000  1.24063194  0.00001081  0.10082198  0.00001359  0.718063  158.8009  5.0
3.000000  1.25048204  0.00001097  0.09573476  0.00001577  0.725907  160.0617  5.0
3.100000  1.25980449  0.00001091  0.09104564  0.00001354  0.733306  161.2550  5.0
3.200000  1.26868781  0.00001047  0.08669078  0.00001311  0.740326  162.3920  5.0
3.300000  1.27715101  0.00001185  0.08267263  0.00001284  0.746981  163.4753  5.0
3.400000  1.28522259  0.00001068  0.07888932  0.00001201  0.753301  164.5085  5.0
3.500000  1.29294002  0.00001076  0.07541226  0.00001062  0.759318  165.4963  5.0
3.600000  1.30032181  0.00001017  0.07213800  0.00001129  0.765052  166.4412  5.0
3.700000  1.30738589  0.00001099  0.06909337  0.00001066  0.770513  167.3454  5.0
3.800000  1.31414077  0.00001103  0.06623456  0.00001025  0.775714  168.2100  5.0
3.900000  1.32061657  0.00001143  0.06355325  0.00000937  0.780703  169.0389  5.0
4.000000  1.32684208  0.00001117  0.06103023  0.00000898  0.785469  169.8358  5.0
4.100000  1.33285445  0.00001056  0.05866839  0.00000858  0.790029  170.6054  5.0
4.200000  1.33859437  0.00001141  0.05642840  0.00000852  0.794399  171.3401  5.0
4.300000  1.34413166  0.00001052  0.05431794  0.00000784  0.798592  172.0489  5.0
4.400000  1.34945089  0.00001104  0.05233371  0.00000790  0.802612  172.7297  5.0
4.500000  1.35460421  0.00001233  0.05044773  0.00000785  0.806480  173.3893  5.0
4.600000  1.35955259  0.00001143  0.04868017  0.00000766  0.810191  174.0227  5.0
4.700000  1.36433214  0.00001132  0.04699267  0.00000721  0.813777  174.6345  5.0
4.800000  1.36896824  0.00001086  0.04539762  0.00000702  0.817221  175.2279  5.0
4.900000  1.37341251  0.00001179  0.04387651  0.00000730  0.820531  175.7968  5.0
5.000000  1.37772436  0.00001061  0.04243439  0.00000615  0.823735  176.3487  5.0
5.500000  1.39733286  0.00001062  0.03621111  0.00000552  0.838156  178.8586  5.0
6.000000  1.41416992  0.00001055  0.03127470  0.00000485  0.850395  181.0137  5.0
6.500000  1.42877531  0.00001240  0.02728968  0.00000394  0.860912  182.8832  5.0
7.000000  1.44158328  0.00001132  0.02402086  0.00000372  0.870046  184.5227  5.0
7.500000  1.45287657  0.00001141  0.02132357  0.00000306  0.878044  185.9682  5.0
8.000000  1.46296675  0.00001154  0.01904628  0.00000281  0.885122  187.2597  5.0
8.500000  1.47198334  0.00001131  0.01712890  0.00000258  0.891414  188.4139  5.0
9.000000  1.48014549  0.00001223  0.01547901  0.00000232  0.897053  189.4586  5.0
9.500000  1.48752551  0.00001243  0.01405884  0.00000217  0.902141  190.4033  5.0
10.000000  1.49425591  0.00001140  0.01283092  0.00000180  0.906750  191.2648  5.0
11.000000  1.50601429  0.00001297  0.01081055  0.00000175  0.914767  192.7698  5.0
12.000000  1.51600499  0.00001197  0.00923260  0.00000142  0.921513  194.0486  5.0
13.000000  1.52457709  0.00001322  0.00797574  0.00000120  0.927272  195.1459  5.0
14.000000  1.53202654  0.00001226  0.00696305  0.00000106  0.932241  196.0994  5.0
15.000000  1.53856687  0.00001190  0.00612967  0.00000092  0.936575  196.9366  5.0
16.000000  1.54434567  0.00001142  0.00543926  0.00000072  0.940385  197.6762  5.0
17.000000  1.54949173  0.00001304  0.00485763  0.00000069  0.943764  198.3349  5.0
18.000000  1.55410562  0.00001216  0.00436795  0.00000064  0.946781  198.9255  5.0
19.000000  1.55825117  0.00001257  0.00394625  0.00000059  0.949498  199.4561  5.0
20.000000  1.56199179  0.00001284  0.00358393  0.00000054  0.951937  199.9349  5.0
25.000000  1.57651507  0.00001283  0.00234837  0.00000035  0.961306  201.7939  5.0
30.000000  1.58637279  0.00001141  0.00165777  0.00000024  0.967623  203.0557  5.0
35.000000  1.59351287  0.00001287  0.00123229  0.00000019  0.972162  203.9696  5.0
40.000000  1.59893755  0.00001219  0.00095198  0.00000013  0.975584  204.6640  5.0
50.000000  1.60662196  0.00001265  0.00061705  0.00000009  0.980407  205.6476  5.0
60.000000  1.61174962  0.00001256  0.00043213  0.00000007  0.983636  206.3040  5.0
70.000000  1.61548375  0.00001274  0.00031944  0.00000004  0.985950  206.7819  5.0
80.000000  1.61828846  0.00001374  0.00024573  0.00000003  0.987692  207.1409  5.0
90.000000  1.62046452  0.00001311  0.00019482  0.00000003  0.989051  207.4195  5.0
100.000000  1.62222179  0.00001234  0.00015829  0.00000002  0.990139  207.6444  5.0
120.000000  1.62485809  0.00001329  0.00011038  0.00000002  0.991774  207.9818  5.0
150.000000  1.62751762  0.00001239  0.00007099  0.00000001  0.993412  208.3223  5.0
200.000000  1.63018545  0.00001338  0.00004010  0.00000001  0.995053  208.6637  5.0
250.000000  1.63178185  0.00001295  0.00002573  0.00000000  0.996039  208.8681  5.0
300.000000  1.63283701  0.00001240  0.00001789  0.00000000  0.996697  209.0031  5.0
350.000000  1.63365684  0.00001273  0.00001317  0.00000000  0.997169  209.1081  5.0
400.000000  1.63421814  0.00001215  0.00001009  0.00000000  0.997522  209.1799  5.0
450.000000  1.63467192  0.00001199  0.00000798  0.00000000  0.997796  209.2380  5.0
500.000000  1.63501909  0.00001344  0.00000647  0.00000000  0.998017  209.2824  5.0
