# N=100 M=100  Queen lattice gas, canonical ensemble M=N
# Merged from: precise 30 pts (T=0.050~10.000); dense 185 pts (T=1.100~20.000); high-T 7 pts (T=25.0~400.0); peak 96 pts (T=0.201~0.299)
# Total: 318 temperature points (T=0.050~400.0)
# nmeas=1e8 sweeps, therm=2e6, nbin=200
# T  E/M  err_E/M  Cv/M  err_Cv/M  accept_rate  E_total  tau_int
0.214000  0.14167989  0.00004743  1.60189069  0.00301824  0.008593  14.1680  178.1
0.215000  0.14317111  0.00005194  1.60819961  0.00319842  0.008788  14.3171  173.8
0.216000  0.14486271  0.00004754  1.60433090  0.00284361  0.009005  14.4863  167.2
0.217000  0.14648836  0.00005404  1.60673578  0.00287609  0.009222  14.6488  161.5
0.218000  0.14807283  0.00004983  1.61419771  0.00273797  0.009433  14.8073  159.9
0.219000  0.14967872  0.00004723  1.61015053  0.00257080  0.009650  14.9679  152.7
0.220000  0.15135020  0.00005117  1.61105926  0.00299391  0.009877  15.1350  150.2
0.221000  0.15289299  0.00004614  1.61050328  0.00282308  0.010094  15.2893  144.5
0.222000  0.15452529  0.00004661  1.61362620  0.00271567  0.010326  15.4525  143.4
0.223000  0.15607404  0.00004514  1.61721335  0.00259684  0.010552  15.6074  140.8
0.224000  0.15778723  0.00004840  1.60957865  0.00269955  0.010793  15.7787  137.7
0.225000  0.15942564  0.00004928  1.61910354  0.00281226  0.011032  15.9426  134.3
0.226000  0.16095393  0.00004294  1.61281697  0.00273279  0.011261  16.0954  129.7
0.227000  0.16268204  0.00004431  1.62069906  0.00255818  0.011517  16.2682  126.1
0.228000  0.16419483  0.00004525  1.61530315  0.00260171  0.011750  16.4195  124.1
0.229000  0.16588389  0.00004287  1.62058094  0.00249357  0.012009  16.5884  119.4
0.230000  0.16751937  0.00004490  1.61928558  0.00236368  0.012262  16.7519  119.6
0.231000  0.16910643  0.00004993  1.61933796  0.00245556  0.012512  16.9106  116.3
0.232000  0.17075046  0.00004600  1.62590210  0.00230399  0.012774  17.0750  112.3
0.233000  0.17237669  0.00004691  1.62675627  0.00250286  0.013039  17.2377  110.3
0.234000  0.17397466  0.00004281  1.62295551  0.00221127  0.013297  17.3975  108.6
0.235000  0.17561122  0.00004533  1.62190304  0.00224323  0.013568  17.5611  105.3
0.236000  0.17717333  0.00004365  1.62383371  0.00218455  0.013827  17.7173  103.4
0.237000  0.17880697  0.00004385  1.62336880  0.00218160  0.014105  17.8807  100.8
0.238000  0.18037921  0.00004192  1.62786477  0.00241794  0.014374  18.0379  98.5
0.239000  0.18206026  0.00003890  1.62404213  0.00217176  0.014662  18.2060  96.8
0.240000  0.18367686  0.00004086  1.62270210  0.00231354  0.014941  18.3677  94.4
0.241000  0.18540452  0.00003909  1.61912384  0.00223223  0.015245  18.5405  91.9
0.242000  0.18690116  0.00003905  1.62215817  0.00204522  0.015516  18.6901  90.9
0.243000  0.18851067  0.00004302  1.62342890  0.00207732  0.015808  18.8511  88.7
0.244000  0.19013538  0.00004156  1.62361223  0.00192512  0.016101  19.0135  86.6
0.245000  0.19180871  0.00003995  1.62258253  0.00208183  0.016407  19.1809  85.1
0.246000  0.19340862  0.00003948  1.61937305  0.00225144  0.016704  19.3409  84.4
0.247000  0.19502630  0.00004216  1.61701485  0.00194298  0.017006  19.5026  81.0
0.248000  0.19662701  0.00003933  1.61793158  0.00186449  0.017316  19.6627  80.4
0.249000  0.19828328  0.00004076  1.61439958  0.00191469  0.017626  19.8283  78.4
0.250000  0.19989742  0.00003663  1.61456698  0.00194687  0.017939  19.9897  77.3
0.251000  0.20157336  0.00003952  1.61795665  0.00191193  0.018267  20.1573  75.1
0.252000  0.20314001  0.00003977  1.61399827  0.00199566  0.018579  20.3140  73.7
0.253000  0.20482375  0.00003647  1.61568248  0.00200664  0.018916  20.4824  72.5
0.254000  0.20633368  0.00003892  1.61137600  0.00196053  0.019217  20.6334  71.5
0.255000  0.20796184  0.00004133  1.60985842  0.00187448  0.019550  20.7962  69.3
0.256000  0.20960809  0.00003764  1.60837648  0.00189614  0.019888  20.9608  68.2
0.257000  0.21119900  0.00003812  1.60943047  0.00170237  0.020219  21.1199  66.9
0.258000  0.21277863  0.00003701  1.60990249  0.00184230  0.020550  21.2779  65.7
0.259000  0.21443114  0.00003720  1.60803411  0.00174637  0.020899  21.4431  64.5
0.260000  0.21595563  0.00004091  1.60440830  0.00206044  0.021224  21.5956  63.3
0.261000  0.21759043  0.00003789  1.60181817  0.00175452  0.021576  21.7590  62.4
0.262000  0.21917423  0.00003704  1.60184973  0.00170732  0.021922  21.9174  60.6
0.263000  0.22084976  0.00003557  1.60185208  0.00179832  0.022289  22.0850  59.6
0.264000  0.22239990  0.00003745  1.60084216  0.00170818  0.022632  22.2400  58.9
0.265000  0.22402183  0.00003739  1.59672268  0.00173338  0.022994  22.4022  58.1
0.266000  0.22557301  0.00003467  1.59512834  0.00180156  0.023341  22.5573  56.9
0.267000  0.22720893  0.00003593  1.59256803  0.00167292  0.023715  22.7209  55.4
0.268000  0.22875874  0.00003433  1.59221446  0.00156354  0.024073  22.8759  54.6
0.269000  0.23035373  0.00003630  1.59116742  0.00163880  0.024438  23.0354  54.0
0.270000  0.23189286  0.00003617  1.59017962  0.00157179  0.024801  23.1893  53.7
0.271000  0.23355244  0.00003240  1.58733976  0.00156598  0.025190  23.3552  51.7
0.272000  0.23514535  0.00003541  1.58323216  0.00166758  0.025567  23.5145  50.8
0.273000  0.23670077  0.00003310  1.58568793  0.00146008  0.025939  23.6701  50.1
0.274000  0.23830953  0.00003209  1.58128208  0.00172126  0.026329  23.8310  49.3
0.275000  0.23992733  0.00003608  1.57950750  0.00156147  0.026717  23.9927  48.7
0.276000  0.24148817  0.00003090  1.57343126  0.00146437  0.027101  24.1488  47.3
0.277000  0.24305949  0.00003053  1.57341108  0.00146035  0.027491  24.3059  47.0
0.278000  0.24459846  0.00003414  1.57139281  0.00149847  0.027877  24.4598  45.8
0.279000  0.24615212  0.00003520  1.56845252  0.00153243  0.028266  24.6152  45.5
0.280000  0.24773572  0.00003353  1.56820057  0.00149298  0.028666  24.7736  44.8
0.281000  0.24931512  0.00003552  1.56492150  0.00137203  0.029072  24.9315  43.7
0.282000  0.25086269  0.00003072  1.56339549  0.00153093  0.029468  25.0863  43.2
0.283000  0.25236194  0.00003032  1.56283146  0.00155913  0.029860  25.2362  42.7
0.284000  0.25393083  0.00003221  1.55893801  0.00145168  0.030270  25.3931  41.7
0.285000  0.25557442  0.00003371  1.55801458  0.00129733  0.030703  25.5574  41.4
0.286000  0.25714794  0.00003131  1.55524444  0.00136911  0.031116  25.7148  40.4
0.287000  0.25865958  0.00003139  1.54857539  0.00130806  0.031521  25.8660  39.9
0.288000  0.26024541  0.00003295  1.54839881  0.00149203  0.031946  26.0245  39.5
0.289000  0.26175185  0.00003089  1.54526408  0.00132887  0.032355  26.1752  38.9
0.290000  0.26337026  0.00002989  1.54311903  0.00148790  0.032795  26.3370  38.1
0.291000  0.26481620  0.00003363  1.54016381  0.00118137  0.033199  26.4816  37.9
0.292000  0.26639974  0.00002959  1.53855677  0.00115584  0.033633  26.6400  37.0
0.293000  0.26797282  0.00003018  1.53864891  0.00125144  0.034074  26.7973  36.6
0.294000  0.26947166  0.00002999  1.53056831  0.00128099  0.034496  26.9472  35.7
0.295000  0.27099932  0.00002877  1.53029571  0.00124887  0.034927  27.0999  35.3
0.296000  0.27250582  0.00003085  1.52927661  0.00118122  0.035359  27.2506  34.7
0.297000  0.27400937  0.00002880  1.52739623  0.00118053  0.035794  27.4009  34.4
0.298000  0.27557158  0.00003225  1.52052152  0.00124416  0.036243  27.5572  33.6
0.299000  0.27701249  0.00002963  1.52085498  0.00127681  0.036664  27.7012  33.7
0.300000  0.27867602  0.00003034  1.51738578  0.00133361  0.037145  27.8676  32.8
0.325000  0.31569562  0.00002678  1.44637082  0.00101115  0.048939  31.5696  23.9
0.350000  0.35087785  0.00002455  1.36818943  0.00079410  0.061819  35.0878  18.0
0.375000  0.38412383  0.00002204  1.29220256  0.00068341  0.075492  38.4124  14.4
0.400000  0.41541957  0.00001966  1.21878523  0.00053430  0.089713  41.5420  11.8
0.425000  0.44505660  0.00001811  1.14989130  0.00048039  0.104313  44.5057  10.0
0.450000  0.47299340  0.00001723  1.08498901  0.00043036  0.119110  47.2993  8.7
0.475000  0.49937295  0.00001885  1.02657428  0.00033007  0.133955  49.9373  7.8
0.500000  0.52435917  0.00001699  0.97164369  0.00031205  0.148772  52.4359  7.2
0.550000  0.57048493  0.00001576  0.87589983  0.00025391  0.177957  57.0485  6.3
0.600000  0.61223379  0.00001484  0.79527880  0.00022872  0.206288  61.2234  5.8
0.700000  0.68504166  0.00001437  0.66705774  0.00015084  0.259438  68.5042  5.3
0.800000  0.74669097  0.00001272  0.57027024  0.00012392  0.307542  74.6691  5.1
0.900000  0.79978990  0.00001320  0.49515716  0.00009715  0.350713  79.9790  5.1
1.000000  0.84620452  0.00001153  0.43503652  0.00008479  0.389433  84.6205  5.0
1.100000  0.88716818  0.00001258  0.38610375  0.00006560  0.424143  88.7168  5.0
1.200000  0.92370298  0.00001196  0.34557063  0.00006179  0.455351  92.3703  5.0
1.300000  0.95650793  0.00001146  0.31158682  0.00005303  0.483521  95.6508  5.0
1.400000  0.98619290  0.00001275  0.28265413  0.00004730  0.509020  98.6193  5.0
1.500000  1.01320171  0.00001071  0.25773834  0.00004198  0.532203  101.3202  5.0
1.600000  1.03786301  0.00001227  0.23624672  0.00003850  0.553334  103.7863  5.0
1.700000  1.06052621  0.00001189  0.21736174  0.00003403  0.572687  106.0526  5.0
1.800000  1.08143048  0.00001189  0.20079017  0.00003229  0.590454  108.1430  5.0
1.900000  1.10076618  0.00001059  0.18618517  0.00002973  0.606824  110.0766  5.0
2.000000  1.11873541  0.00001205  0.17311612  0.00002815  0.621941  111.8735  5.0
2.100000  1.13544587  0.00001239  0.16146978  0.00002680  0.635947  113.5446  5.0
2.200000  1.15103497  0.00001056  0.15098947  0.00002381  0.648969  115.1035  5.0
2.300000  1.16567185  0.00001172  0.14151489  0.00002124  0.661100  116.5672  5.0
2.400000  1.17938242  0.00001049  0.13294757  0.00002037  0.672406  117.9382  5.0
2.500000  1.19227479  0.00001191  0.12514441  0.00001830  0.682990  119.2275  5.0
2.600000  1.20444033  0.00001154  0.11805862  0.00001703  0.692921  120.4440  5.0
2.700000  1.21592329  0.00001318  0.11155951  0.00001552  0.702240  121.5923  5.0
2.800000  1.22676549  0.00001260  0.10561200  0.00001709  0.711009  122.6765  5.0
2.900000  1.23705741  0.00001162  0.10013741  0.00001479  0.719285  123.7057  5.0
3.000000  1.24677849  0.00001227  0.09505949  0.00001445  0.727091  124.6778  5.0
3.100000  1.25608402  0.00001126  0.09039718  0.00001282  0.734490  125.6084  5.0
3.200000  1.26488454  0.00001244  0.08606007  0.00001224  0.741486  126.4885  5.0
3.300000  1.27327990  0.00001121  0.08207603  0.00001182  0.748119  127.3280  5.0
3.400000  1.28129250  0.00001201  0.07830884  0.00001217  0.754438  128.1292  5.0
3.500000  1.28899566  0.00001201  0.07482228  0.00001074  0.760436  128.8996  5.0
3.600000  1.29625431  0.00001267  0.07158074  0.00001181  0.766141  129.6254  5.0
3.700000  1.30330395  0.00001152  0.06856096  0.00001053  0.771592  130.3304  5.0
3.800000  1.31000752  0.00001198  0.06570432  0.00000947  0.776784  131.0008  5.0
3.900000  1.31642914  0.00001209  0.06302409  0.00000927  0.781746  131.6429  5.0
4.000000  1.32261402  0.00001254  0.06052759  0.00000883  0.786508  132.2614  5.0
4.100000  1.32854659  0.00001225  0.05817318  0.00000894  0.791046  132.8547  5.0
4.200000  1.33427121  0.00001210  0.05595006  0.00000808  0.795409  133.4271  5.0
4.300000  1.33974640  0.00001217  0.05385116  0.00000776  0.799582  133.9746  5.0
4.400000  1.34503940  0.00001162  0.05188153  0.00000725  0.803591  134.5039  5.0
4.500000  1.35013570  0.00001334  0.05003298  0.00000728  0.807448  135.0136  5.0
4.600000  1.35502079  0.00001128  0.04824604  0.00000691  0.811148  135.5021  5.0
4.700000  1.35975723  0.00001184  0.04657165  0.00000680  0.814712  135.9757  5.0
4.800000  1.36435803  0.00001181  0.04499325  0.00000685  0.818149  136.4358  5.0
4.900000  1.36877190  0.00001236  0.04347711  0.00000611  0.821451  136.8772  5.0
5.000000  1.37306118  0.00001329  0.04205505  0.00000578  0.824643  137.3061  5.0
5.100000  1.37719397  0.00001242  0.04068834  0.00000614  0.827718  137.7194  5.0
5.200000  1.38121696  0.00001216  0.03939573  0.00000635  0.830683  138.1217  5.0
5.300000  1.38509126  0.00001223  0.03816681  0.00000523  0.833556  138.5091  5.0
5.400000  1.38883270  0.00001230  0.03699516  0.00000514  0.836331  138.8833  5.0
5.500000  1.39246759  0.00001260  0.03586461  0.00000516  0.839011  139.2468  5.0
5.600000  1.39602500  0.00001335  0.03480207  0.00000539  0.841605  139.6025  5.0
5.700000  1.39942015  0.00001297  0.03378020  0.00000540  0.844115  139.9420  5.0
5.800000  1.40277703  0.00001176  0.03279785  0.00000422  0.846548  140.2777  5.0
5.900000  1.40600007  0.00001312  0.03186480  0.00000467  0.848919  140.6000  5.0
6.000000  1.40911092  0.00001335  0.03096745  0.00000474  0.851203  140.9111  5.0
6.100000  1.41218436  0.00001291  0.03010562  0.00000478  0.853422  141.2184  5.0
6.200000  1.41516137  0.00001186  0.02928935  0.00000433  0.855572  141.5161  5.0
6.300000  1.41805868  0.00001221  0.02849676  0.00000463  0.857676  141.8059  5.0
6.400000  1.42083921  0.00001298  0.02773908  0.00000397  0.859694  142.0839  5.0
6.500000  1.42360454  0.00001306  0.02700603  0.00000354  0.861677  142.3605  5.0
6.600000  1.42628064  0.00001269  0.02631406  0.00000391  0.863593  142.6281  5.0
6.700000  1.42886566  0.00001314  0.02564495  0.00000369  0.865450  142.8866  5.0
6.800000  1.43139974  0.00001382  0.02499557  0.00000349  0.867276  143.1400  5.0
6.900000  1.43387783  0.00001205  0.02437698  0.00000356  0.869048  143.3878  5.0
7.000000  1.43626751  0.00001187  0.02377503  0.00000342  0.870763  143.6268  5.0
7.100000  1.43862345  0.00001290  0.02319821  0.00000355  0.872444  143.8623  5.0
7.200000  1.44090685  0.00001231  0.02264476  0.00000364  0.874076  144.0907  5.0
7.300000  1.44316663  0.00001212  0.02210699  0.00000327  0.875675  144.3167  5.0
7.400000  1.44534955  0.00001322  0.02159418  0.00000318  0.877225  144.5350  5.0
7.500000  1.44746490  0.00001259  0.02109033  0.00000317  0.878733  144.7465  5.0
7.600000  1.44954250  0.00001358  0.02060639  0.00000289  0.880208  144.9543  5.0
7.700000  1.45160446  0.00001218  0.02015411  0.00000280  0.881659  145.1604  5.0
7.800000  1.45360524  0.00001234  0.01969695  0.00000302  0.883063  145.3605  5.0
7.900000  1.45552143  0.00001222  0.01926302  0.00000273  0.884434  145.5521  5.0
8.000000  1.45744447  0.00001271  0.01884202  0.00000293  0.885779  145.7444  5.0
8.100000  1.45929297  0.00001411  0.01843088  0.00000254  0.887087  145.9293  5.0
8.200000  1.46115562  0.00001310  0.01803891  0.00000279  0.888369  146.1156  5.0
8.300000  1.46291266  0.00001334  0.01766140  0.00000254  0.889623  146.2913  5.0
8.400000  1.46465482  0.00001387  0.01729325  0.00000239  0.890845  146.4655  5.0
8.500000  1.46634611  0.00001387  0.01693411  0.00000253  0.892042  146.6346  5.0
8.600000  1.46804239  0.00001269  0.01658705  0.00000250  0.893214  146.8042  5.0
8.700000  1.46968170  0.00001343  0.01625765  0.00000215  0.894356  146.9682  5.0
8.800000  1.47128575  0.00001338  0.01592842  0.00000227  0.895488  147.1286  5.0
8.900000  1.47284202  0.00001321  0.01560862  0.00000224  0.896583  147.2842  5.0
9.000000  1.47442138  0.00001315  0.01530242  0.00000216  0.897659  147.4421  5.0
9.100000  1.47591846  0.00001289  0.01500731  0.00000204  0.898707  147.5918  5.0
9.200000  1.47741053  0.00001291  0.01471522  0.00000228  0.899743  147.7411  5.0
9.300000  1.47885488  0.00001342  0.01443720  0.00000225  0.900752  147.8855  5.0
9.400000  1.48028070  0.00001453  0.01416312  0.00000205  0.901738  148.0281  5.0
9.500000  1.48170867  0.00001333  0.01390048  0.00000197  0.902721  148.1709  5.0
9.600000  1.48309980  0.00001307  0.01364192  0.00000223  0.903667  148.3100  5.0
9.700000  1.48445492  0.00001260  0.01339009  0.00000182  0.904606  148.4455  5.0
9.800000  1.48577973  0.00001314  0.01314785  0.00000209  0.905527  148.5780  5.0
9.900000  1.48706300  0.00001366  0.01290910  0.00000200  0.906418  148.7063  5.0
10.000000  1.48833763  0.00001416  0.01268059  0.00000180  0.907304  148.8338  5.0
10.100000  1.48959051  0.00001315  0.01245782  0.00000178  0.908162  148.9591  5.0
10.200000  1.49085197  0.00001317  0.01223521  0.00000185  0.909010  149.0852  5.0
10.300000  1.49204054  0.00001216  0.01202386  0.00000171  0.909845  149.2041  5.0
10.400000  1.49325672  0.00001342  0.01181663  0.00000172  0.910663  149.3257  5.0
10.500000  1.49440458  0.00001411  0.01161284  0.00000164  0.911467  149.4405  5.0
10.600000  1.49555024  0.00001220  0.01141521  0.00000178  0.912256  149.5550  5.0
10.700000  1.49669297  0.00001406  0.01122754  0.00000162  0.913034  149.6693  5.0
10.800000  1.49780732  0.00001350  0.01103916  0.00000167  0.913795  149.7807  5.0
10.900000  1.49891056  0.00001239  0.01085950  0.00000160  0.914541  149.8911  5.0
11.000000  1.49998244  0.00001365  0.01067929  0.00000152  0.915271  149.9982  5.0
11.100000  1.50103464  0.00001248  0.01050451  0.00000172  0.916001  150.1035  5.0
11.200000  1.50209202  0.00001348  0.01033738  0.00000157  0.916715  150.2092  5.0
11.300000  1.50309432  0.00001397  0.01017043  0.00000167  0.917411  150.3094  5.0
11.400000  1.50412328  0.00001221  0.01001008  0.00000143  0.918098  150.4123  5.0
11.500000  1.50509412  0.00001361  0.00985270  0.00000139  0.918775  150.5094  5.0
11.600000  1.50609703  0.00001337  0.00969988  0.00000142  0.919440  150.6097  5.0
11.700000  1.50705782  0.00001378  0.00954909  0.00000140  0.920093  150.7058  5.0
11.800000  1.50800054  0.00001356  0.00940378  0.00000142  0.920732  150.8001  5.0
11.900000  1.50894013  0.00001265  0.00925852  0.00000136  0.921369  150.8940  5.0
12.000000  1.50985652  0.00001354  0.00911711  0.00000140  0.921992  150.9857  5.0
12.100000  1.51075194  0.00001237  0.00898120  0.00000139  0.922607  151.0752  5.0
12.200000  1.51162494  0.00001305  0.00884884  0.00000124  0.923205  151.1625  5.0
12.300000  1.51253296  0.00001443  0.00871806  0.00000124  0.923801  151.2533  5.0
12.400000  1.51338173  0.00001252  0.00859278  0.00000127  0.924382  151.3382  5.0
12.500000  1.51427301  0.00001313  0.00846541  0.00000116  0.924967  151.4273  5.0
12.600000  1.51509145  0.00001411  0.00834116  0.00000123  0.925530  151.5091  5.0
12.700000  1.51591773  0.00001322  0.00822423  0.00000120  0.926091  151.5918  5.0
12.800000  1.51674469  0.00001359  0.00810761  0.00000121  0.926640  151.6745  5.0
12.900000  1.51752474  0.00001299  0.00798816  0.00000118  0.927184  151.7525  5.0
13.000000  1.51832237  0.00001276  0.00787798  0.00000131  0.927721  151.8322  5.0
13.100000  1.51912748  0.00001268  0.00776821  0.00000105  0.928246  151.9127  5.0
13.200000  1.51989243  0.00001277  0.00766085  0.00000106  0.928763  151.9892  5.0
13.300000  1.52065532  0.00001388  0.00755540  0.00000107  0.929274  152.0655  5.0
13.400000  1.52139995  0.00001333  0.00745022  0.00000113  0.929776  152.1400  5.0
13.500000  1.52211983  0.00001401  0.00735070  0.00000112  0.930278  152.2120  5.0
13.600000  1.52285774  0.00001303  0.00725230  0.00000105  0.930769  152.2858  5.0
13.700000  1.52356770  0.00001505  0.00715307  0.00000104  0.931247  152.3568  5.0
13.800000  1.52426880  0.00001362  0.00705882  0.00000103  0.931723  152.4269  5.0
13.900000  1.52499500  0.00001400  0.00696440  0.00000106  0.932196  152.4995  5.0
14.000000  1.52569313  0.00001435  0.00687440  0.00000106  0.932663  152.5693  5.0
14.100000  1.52635541  0.00001412  0.00678605  0.00000089  0.933117  152.6355  5.0
14.200000  1.52705505  0.00001526  0.00669584  0.00000097  0.933573  152.7055  5.0
14.300000  1.52769484  0.00001399  0.00660931  0.00000093  0.934013  152.7695  5.0
14.400000  1.52838605  0.00001307  0.00652706  0.00000097  0.934456  152.8386  5.0
14.500000  1.52900168  0.00001456  0.00644431  0.00000099  0.934887  152.9002  5.0
14.600000  1.52963682  0.00001261  0.00636107  0.00000101  0.935309  152.9637  5.0
14.700000  1.53027607  0.00001445  0.00628228  0.00000090  0.935738  153.0276  5.0
14.800000  1.53089870  0.00001468  0.00620310  0.00000086  0.936150  153.0899  5.0
14.900000  1.53151943  0.00001368  0.00612705  0.00000082  0.936562  153.1519  5.0
15.000000  1.53213106  0.00001251  0.00605235  0.00000094  0.936970  153.2131  5.0
15.100000  1.53271783  0.00001402  0.00597708  0.00000089  0.937370  153.2718  5.0
15.200000  1.53335769  0.00001336  0.00590503  0.00000087  0.937767  153.3358  5.0
15.300000  1.53390898  0.00001517  0.00583417  0.00000084  0.938158  153.3909  5.0
15.400000  1.53450472  0.00001518  0.00576357  0.00000089  0.938542  153.4505  5.0
15.500000  1.53507762  0.00001389  0.00569541  0.00000081  0.938928  153.5078  5.0
15.600000  1.53567494  0.00001253  0.00562820  0.00000081  0.939302  153.5675  5.0
15.700000  1.53618963  0.00001294  0.00556037  0.00000094  0.939672  153.6190  5.0
15.800000  1.53675766  0.00001365  0.00549492  0.00000086  0.940036  153.6758  5.0
15.900000  1.53728058  0.00001461  0.00543165  0.00000081  0.940404  153.7281  5.0
16.000000  1.53783606  0.00001340  0.00536814  0.00000080  0.940760  153.7836  5.0
16.100000  1.53838856  0.00001400  0.00530582  0.00000087  0.941117  153.8389  5.0
16.200000  1.53889704  0.00001276  0.00524671  0.00000083  0.941468  153.8897  5.0
16.300000  1.53940932  0.00001429  0.00518615  0.00000075  0.941813  153.9409  5.0
16.400000  1.53992464  0.00001364  0.00512691  0.00000078  0.942149  153.9925  5.0
16.500000  1.54044475  0.00001325  0.00506877  0.00000075  0.942489  154.0445  5.0
16.600000  1.54091849  0.00001325  0.00501219  0.00000079  0.942823  154.0918  5.0
16.700000  1.54146764  0.00001428  0.00495775  0.00000065  0.943153  154.1468  5.0
16.800000  1.54195279  0.00001350  0.00490292  0.00000072  0.943478  154.1953  5.0
16.900000  1.54243323  0.00001465  0.00484815  0.00000079  0.943800  154.2433  5.0
17.000000  1.54295208  0.00001281  0.00479537  0.00000066  0.944119  154.2952  5.0
17.100000  1.54341456  0.00001358  0.00474368  0.00000072  0.944436  154.3415  5.0
17.200000  1.54387144  0.00001370  0.00468985  0.00000074  0.944748  154.3871  5.0
17.300000  1.54435457  0.00001183  0.00464190  0.00000074  0.945058  154.4355  5.0
17.400000  1.54477996  0.00001491  0.00459105  0.00000068  0.945359  154.4780  5.0
17.500000  1.54525478  0.00001364  0.00454255  0.00000058  0.945664  154.5255  5.0
17.600000  1.54569993  0.00001380  0.00449370  0.00000068  0.945963  154.5700  5.0
17.700000  1.54614508  0.00001352  0.00444692  0.00000062  0.946257  154.6145  5.0
17.800000  1.54658383  0.00001500  0.00440028  0.00000067  0.946550  154.6584  5.0
17.900000  1.54700316  0.00001479  0.00435392  0.00000067  0.946839  154.7003  5.0
18.000000  1.54745268  0.00001328  0.00430860  0.00000066  0.947124  154.7453  5.0
18.100000  1.54785320  0.00001322  0.00426473  0.00000060  0.947403  154.7853  5.0
18.200000  1.54829997  0.00001256  0.00422052  0.00000062  0.947683  154.8300  5.0
18.300000  1.54872992  0.00001463  0.00417737  0.00000065  0.947957  154.8730  5.0
18.400000  1.54912393  0.00001358  0.00413458  0.00000058  0.948234  154.9124  5.0
18.500000  1.54954299  0.00001368  0.00409380  0.00000053  0.948504  154.9543  5.0
18.600000  1.54996842  0.00001332  0.00405189  0.00000057  0.948771  154.9968  5.0
18.700000  1.55036551  0.00001424  0.00401204  0.00000058  0.949035  155.0366  5.0
18.800000  1.55077997  0.00001315  0.00397090  0.00000060  0.949297  155.0780  5.0
18.900000  1.55118139  0.00001337  0.00393351  0.00000059  0.949557  155.1181  5.0
19.000000  1.55156961  0.00001329  0.00389335  0.00000057  0.949816  155.1570  5.0
19.100000  1.55193463  0.00001315  0.00385512  0.00000060  0.950062  155.1935  5.0
19.200000  1.55232740  0.00001264  0.00381801  0.00000061  0.950322  155.2327  5.0
19.300000  1.55271191  0.00001335  0.00377995  0.00000058  0.950572  155.2712  5.0
19.400000  1.55308028  0.00001442  0.00374320  0.00000055  0.950814  155.3080  5.0
19.500000  1.55343729  0.00001509  0.00370838  0.00000054  0.951060  155.3437  5.0
19.600000  1.55381906  0.00001413  0.00367284  0.00000051  0.951305  155.3819  5.0
19.700000  1.55419118  0.00001356  0.00363693  0.00000056  0.951536  155.4191  5.0
19.800000  1.55455196  0.00001342  0.00360340  0.00000058  0.951779  155.4552  5.0
19.900000  1.55488623  0.00001424  0.00356777  0.00000054  0.952015  155.4886  5.0
20.000000  1.55524968  0.00001285  0.00353561  0.00000053  0.952247  155.5250  5.0
25.000000  1.56956696  0.00001414  0.00231615  0.00000035  0.961561  156.9567  5.0
40.000000  1.59168318  0.00001388  0.00093797  0.00000014  0.975752  159.1683  5.0
60.000000  1.60430217  0.00001507  0.00042568  0.00000006  0.983748  160.4302  5.0
80.000000  1.61072889  0.00001322  0.00024192  0.00000003  0.987777  161.0729  5.0
100.000000  1.61463939  0.00001374  0.00015584  0.00000002  0.990205  161.4639  5.0
