# L=32 N=32  280-point thermodynamic integration
# nmeas=100000000 therm=2000000 nbin=200
# Generated: Tue Mar 24 20:48:25 CST 2026
# T  E/N  err_E/N  Cv/N  err_Cv/N  accept_rate  E_total  tau_int
0.142500  0.02710856  0.00018654  1.08662445  0.00609008  0.000728  0.8675  3153.4
0.145000  0.02959034  0.00020044  1.12206621  0.00560857  0.000821  0.9469  2823.0
0.147500  0.03271308  0.00018786  1.17938212  0.00584676  0.000950  1.0468  2714.6
0.150000  0.03547079  0.00019455  1.21529450  0.00554648  0.001066  1.1351  2391.5
0.152500  0.03885095  0.00018958  1.25968885  0.00559689  0.001220  1.2432  2176.0
0.155000  0.04182893  0.00020479  1.30618438  0.00500708  0.001368  1.3385  1973.6
0.157500  0.04524927  0.00018210  1.33392373  0.00674210  0.001538  1.4480  1842.6
0.160000  0.04834161  0.00017643  1.36000662  0.00614435  0.001706  1.5469  1592.8
0.162500  0.05191204  0.00017384  1.40286482  0.00638763  0.001909  1.6612  1504.4
0.165000  0.05542467  0.00018909  1.41262933  0.00619454  0.002116  1.7736  1316.6
0.167500  0.05908751  0.00016752  1.41961749  0.00528842  0.002340  1.8908  1129.3
0.170000  0.06286155  0.00016008  1.44450821  0.00585826  0.002591  2.0116  1021.0
0.172500  0.06641612  0.00016298  1.46008298  0.00573561  0.002837  2.1253  896.1
0.175000  0.07007547  0.00015637  1.48327113  0.00603896  0.003111  2.2424  832.6
0.177500  0.07372277  0.00015799  1.49649947  0.00513268  0.003389  2.3591  781.1
0.180000  0.07763991  0.00014904  1.50699157  0.00498439  0.003704  2.4845  670.4
0.182500  0.08139134  0.00013063  1.51857045  0.00564872  0.004021  2.6045  597.9
0.185000  0.08517166  0.00014056  1.54407614  0.00541431  0.004359  2.7255  544.7
0.187500  0.08894516  0.00013866  1.54462029  0.00510048  0.004710  2.8462  511.0
0.190000  0.09278735  0.00012066  1.55538896  0.00500432  0.005078  2.9692  453.1
0.192500  0.09672730  0.00011424  1.56346547  0.00407639  0.005474  3.0953  406.6
0.195000  0.10081545  0.00011611  1.57248787  0.00481096  0.005896  3.2261  369.7
0.197500  0.10480164  0.00011829  1.58417510  0.00415335  0.006331  3.3537  335.7
0.200000  0.10847475  0.00011299  1.58535817  0.00451710  0.006748  3.4712  310.5
0.202500  0.11250307  0.00009928  1.59818500  0.00400290  0.007223  3.6001  294.0
0.205000  0.11646548  0.00010148  1.60081065  0.00377743  0.007706  3.7269  262.9
0.207500  0.12058457  0.00010692  1.60109309  0.00371651  0.008218  3.8587  241.0
0.210000  0.12448840  0.00010105  1.60719795  0.00349807  0.008735  3.9836  224.2
0.212500  0.12857997  0.00009427  1.61464470  0.00343085  0.009288  4.1146  207.5
0.215000  0.13275880  0.00009162  1.60976154  0.00301344  0.009866  4.2483  189.3
0.217500  0.13658902  0.00009595  1.62584095  0.00350487  0.010432  4.3708  183.7
0.220000  0.14073266  0.00008982  1.61665623  0.00293960  0.011040  4.5034  164.5
0.222500  0.14478010  0.00008207  1.62973253  0.00312591  0.011674  4.6330  157.0
0.225000  0.14855814  0.00009051  1.62987835  0.00302563  0.012278  4.7539  145.8
0.227500  0.15304121  0.00008232  1.62355244  0.00273086  0.012997  4.8973  135.4
0.230000  0.15687813  0.00008426  1.62785620  0.00284036  0.013654  5.0201  127.8
0.232500  0.16110095  0.00007953  1.62485892  0.00254923  0.014381  5.1552  118.7
0.235000  0.16520446  0.00008415  1.63199607  0.00250820  0.015114  5.2865  114.4
0.237500  0.16916127  0.00007653  1.62409926  0.00232818  0.015842  5.4132  107.6
0.240000  0.17317434  0.00007644  1.62880229  0.00249755  0.016605  5.5416  100.7
0.242500  0.17727613  0.00007976  1.62541505  0.00238302  0.017400  5.6728  95.9
0.245000  0.18130645  0.00007386  1.62694937  0.00234530  0.018199  5.8018  89.8
0.247500  0.18548205  0.00007132  1.61862744  0.00231052  0.019039  5.9354  84.6
0.250000  0.18956534  0.00006695  1.61955115  0.00208135  0.019893  6.0661  80.9
0.252500  0.19356379  0.00006714  1.61718142  0.00225351  0.020750  6.1940  76.4
0.255000  0.19753091  0.00006759  1.60985430  0.00202402  0.021627  6.3210  72.2
0.257500  0.20156859  0.00006910  1.61195427  0.00175594  0.022534  6.4502  69.5
0.260000  0.20571233  0.00006323  1.60146218  0.00174112  0.023473  6.5828  65.6
0.262500  0.20959733  0.00006647  1.60018054  0.00176440  0.024398  6.7071  62.8
0.265000  0.21356896  0.00006630  1.59810725  0.00176603  0.025354  6.8342  59.8
0.267500  0.21750240  0.00006395  1.59171425  0.00143503  0.026321  6.9601  56.8
0.270000  0.22153874  0.00005644  1.58954789  0.00171262  0.027325  7.0892  54.4
0.272500  0.22556950  0.00006251  1.58086345  0.00159529  0.028346  7.2182  51.8
0.275000  0.22947254  0.00005845  1.57945721  0.00152192  0.029369  7.3431  50.0
0.277500  0.23353855  0.00005838  1.57078951  0.00153424  0.030442  7.4732  47.8
0.280000  0.23742807  0.00005482  1.56483243  0.00157583  0.031500  7.5977  45.6
0.282500  0.24135988  0.00005410  1.56120562  0.00153587  0.032587  7.7235  44.1
0.285000  0.24522183  0.00005828  1.55510352  0.00123970  0.033674  7.8471  42.2
0.287500  0.24906076  0.00005541  1.54651900  0.00135797  0.034776  7.9699  40.7
0.290000  0.25288881  0.00005944  1.53948212  0.00139550  0.035896  8.0924  38.6
0.292500  0.25657848  0.00005633  1.53497542  0.00136727  0.037003  8.2105  37.6
0.295000  0.26050832  0.00005530  1.52871406  0.00130171  0.038190  8.3363  36.1
0.297500  0.26439597  0.00005485  1.51987435  0.00129815  0.039376  8.4607  34.8
0.300000  0.26808632  0.00005305  1.51483158  0.00121723  0.040533  8.5788  33.6
0.302500  0.27201298  0.00004882  1.50755417  0.00121223  0.041777  8.7044  32.2
0.305000  0.27569824  0.00004988  1.50013745  0.00110250  0.042964  8.8223  31.1
0.307500  0.27943211  0.00005457  1.49281894  0.00113528  0.044195  8.9418  30.1
0.310000  0.28302257  0.00004888  1.48543771  0.00114614  0.045399  9.0567  29.1
0.312500  0.28685748  0.00005306  1.48060255  0.00116961  0.046692  9.1794  28.1
0.315000  0.29051231  0.00005326  1.47024576  0.00109766  0.047936  9.2964  27.1
0.317500  0.29427648  0.00004931  1.46121944  0.00106073  0.049244  9.4168  26.3
0.320000  0.29787506  0.00005112  1.45570561  0.00104503  0.050520  9.5320  25.4
0.322500  0.30143315  0.00004327  1.44873279  0.00099230  0.051801  9.6459  24.8
0.325000  0.30513491  0.00004809  1.43980854  0.00106629  0.053137  9.7643  24.0
0.327500  0.30868133  0.00004527  1.43409945  0.00102882  0.054441  9.8778  23.3
0.330000  0.31230070  0.00004823  1.42503761  0.00100190  0.055794  9.9936  22.6
0.332500  0.31583532  0.00004328  1.41704712  0.00095234  0.057127  10.1067  21.8
0.335000  0.31933877  0.00004575  1.40931877  0.00088913  0.058477  10.2188  21.4
0.337500  0.32278287  0.00004296  1.40051215  0.00090873  0.059809  10.3291  20.7
0.340000  0.32631916  0.00004099  1.39354644  0.00078126  0.061196  10.4422  20.1
0.342500  0.32982949  0.00004432  1.38621281  0.00080487  0.062587  10.5545  19.6
0.345000  0.33323707  0.00003711  1.37908544  0.00086947  0.063956  10.6636  19.0
0.347500  0.33676658  0.00004049  1.37104264  0.00073962  0.065382  10.7765  18.6
0.350000  0.34012835  0.00004057  1.36398264  0.00086113  0.066776  10.8841  18.1
0.352500  0.34356613  0.00003978  1.35413676  0.00083137  0.068195  10.9941  17.7
0.355000  0.34684506  0.00003844  1.34784050  0.00075933  0.069592  11.0990  17.1
0.357500  0.35026873  0.00003916  1.33865089  0.00077990  0.071033  11.2086  16.8
0.360000  0.35361565  0.00004053  1.33185844  0.00075094  0.072473  11.3157  16.4
0.362500  0.35690129  0.00004184  1.32399305  0.00070563  0.073896  11.4208  16.0
0.365000  0.36023422  0.00004089  1.31432784  0.00074290  0.075364  11.5275  15.6
0.367500  0.36351880  0.00003814  1.30917553  0.00072696  0.076815  11.6326  15.3
0.370000  0.36675736  0.00003845  1.30175473  0.00066920  0.078266  11.7362  14.9
0.372500  0.37011061  0.00003536  1.29247688  0.00066511  0.079777  11.8435  14.6
0.375000  0.37317681  0.00004032  1.28501724  0.00064098  0.081186  11.9417  14.3
0.377500  0.37642054  0.00004012  1.27727025  0.00060303  0.082674  12.0455  14.0
0.380000  0.37959128  0.00004001  1.27060388  0.00064745  0.084150  12.1469  13.7
0.382500  0.38274855  0.00003817  1.26189130  0.00066895  0.085629  12.2480  13.4
0.385000  0.38591374  0.00003703  1.25590628  0.00064341  0.087132  12.3492  13.1
0.387500  0.38903998  0.00003719  1.24857221  0.00062490  0.088621  12.4493  12.8
0.390000  0.39215241  0.00003506  1.24101320  0.00060772  0.090125  12.5489  12.6
0.392500  0.39524296  0.00003508  1.23349232  0.00059563  0.091620  12.6478  12.4
0.395000  0.39834695  0.00003511  1.22487528  0.00053077  0.093146  12.7471  12.2
0.397500  0.40143595  0.00003787  1.21814238  0.00051119  0.094663  12.8460  11.9
0.400000  0.40441330  0.00003786  1.21154142  0.00055927  0.096164  12.9412  11.7
0.402500  0.40748592  0.00003597  1.20460507  0.00056336  0.097697  13.0395  11.5
0.405000  0.41043694  0.00003724  1.19799130  0.00049805  0.099199  13.1340  11.3
0.407500  0.41343736  0.00003760  1.19074178  0.00055209  0.100723  13.2300  11.1
0.410000  0.41646821  0.00003249  1.18314486  0.00052747  0.102279  13.3270  10.9
0.412500  0.41938458  0.00003471  1.17581098  0.00051744  0.103785  13.4203  10.8
0.415000  0.42230826  0.00003720  1.16907323  0.00054216  0.105314  13.5139  10.6
0.417500  0.42520947  0.00003510  1.16269836  0.00050767  0.106847  13.6067  10.4
0.420000  0.42808421  0.00003402  1.15525554  0.00048945  0.108363  13.6987  10.3
0.422500  0.43104479  0.00003181  1.14914796  0.00047986  0.109943  13.7934  10.1
0.425000  0.43384983  0.00003433  1.14086658  0.00050460  0.111452  13.8832  10.0
0.427500  0.43668459  0.00003597  1.13487846  0.00047702  0.112990  13.9739  9.8
0.430000  0.43954118  0.00003211  1.12810209  0.00051270  0.114547  14.0653  9.6
0.432500  0.44236209  0.00003600  1.12137290  0.00047288  0.116088  14.1556  9.5
0.435000  0.44514636  0.00003155  1.11455898  0.00040013  0.117617  14.2447  9.4
0.437500  0.44793347  0.00003311  1.10925301  0.00047160  0.119168  14.3339  9.3
0.440000  0.45066682  0.00003324  1.10203560  0.00042034  0.120706  14.4213  9.1
0.442500  0.45342729  0.00003085  1.09552423  0.00044479  0.122260  14.5097  9.0
0.445000  0.45618123  0.00003300  1.08932475  0.00043003  0.123805  14.5978  8.9
0.447500  0.45885163  0.00003428  1.08360058  0.00042564  0.125333  14.6833  8.8
0.450000  0.46154119  0.00003199  1.07672031  0.00040379  0.126877  14.7693  8.7
0.452500  0.46430061  0.00003116  1.07121931  0.00038986  0.128457  14.8576  8.6
0.455000  0.46691763  0.00003446  1.06490833  0.00042631  0.129978  14.9414  8.5
0.457500  0.46950692  0.00002823  1.05939789  0.00040199  0.131505  15.0242  8.4
0.460000  0.47222309  0.00003229  1.05287469  0.00038387  0.133076  15.1111  8.3
0.462500  0.47483073  0.00003086  1.04654979  0.00039235  0.134618  15.1946  8.2
0.465000  0.47748828  0.00002861  1.04046729  0.00037721  0.136191  15.2796  8.1
0.467500  0.48002849  0.00003244  1.03442536  0.00035140  0.137704  15.3609  8.0
0.470000  0.48265256  0.00003102  1.02894729  0.00034160  0.139268  15.4449  7.9
0.472500  0.48517610  0.00002645  1.02264397  0.00036330  0.140799  15.5256  7.8
0.475000  0.48778114  0.00002941  1.01740626  0.00038828  0.142364  15.6090  7.8
0.477500  0.49032071  0.00002996  1.01173471  0.00034311  0.143907  15.6903  7.7
0.480000  0.49278533  0.00002963  1.00644217  0.00039034  0.145425  15.7691  7.6
0.482500  0.49532484  0.00003244  1.00060397  0.00035176  0.146973  15.8504  7.6
0.485000  0.49783195  0.00003212  0.99555852  0.00031999  0.148519  15.9306  7.5
0.487500  0.50027177  0.00003056  0.98937236  0.00033897  0.150051  16.0087  7.4
0.490000  0.50277941  0.00002827  0.98399632  0.00034158  0.151600  16.0889  7.3
0.492500  0.50522662  0.00002853  0.97880797  0.00032943  0.153120  16.1673  7.3
0.495000  0.50760583  0.00002795  0.97347288  0.00037169  0.154637  16.2434  7.2
0.497500  0.51004749  0.00002651  0.96788440  0.00033672  0.156166  16.3215  7.2
0.500000  0.51249784  0.00002847  0.96213895  0.00030777  0.157732  16.3999  7.1
0.525000  0.53591252  0.00002805  0.91244793  0.00027274  0.172931  17.1492  6.6
0.550000  0.55814065  0.00002517  0.86557359  0.00027003  0.187928  17.8605  6.2
0.575000  0.57921299  0.00002632  0.82392618  0.00023487  0.202638  18.5348  6.0
0.600000  0.59935745  0.00002462  0.78462135  0.00020171  0.217101  19.1794  5.7
0.625000  0.61848725  0.00002404  0.74852115  0.00019642  0.231209  19.7916  5.6
0.650000  0.63676212  0.00002494  0.71497210  0.00017655  0.244982  20.3764  5.5
0.675000  0.65424702  0.00002448  0.68387788  0.00017419  0.258446  20.9359  5.3
0.700000  0.67097960  0.00002231  0.65532064  0.00016250  0.271542  21.4713  5.3
0.725000  0.68703371  0.00002411  0.62867333  0.00014816  0.284310  21.9851  5.2
0.750000  0.70244942  0.00002187  0.60361847  0.00011912  0.296743  22.4784  5.2
0.775000  0.71728297  0.00002171  0.58017847  0.00013154  0.308834  22.9531  5.2
0.800000  0.73148584  0.00002162  0.55859534  0.00012039  0.320565  23.4075  5.1
0.825000  0.74520049  0.00002144  0.53804713  0.00011129  0.331996  23.8464  5.1
0.850000  0.75837226  0.00002392  0.51848069  0.00010101  0.343069  24.2679  5.1
0.875000  0.77111293  0.00001993  0.50019153  0.00009844  0.353883  24.6756  5.1
0.900000  0.78341139  0.00002269  0.48323535  0.00009604  0.364378  25.0692  5.0
0.925000  0.79528870  0.00002167  0.46692290  0.00008926  0.374554  25.4492  5.0
0.950000  0.80675676  0.00002003  0.45171941  0.00009396  0.384465  25.8162  5.0
0.975000  0.81786345  0.00002120  0.43694506  0.00008777  0.394090  26.1716  5.0
1.000000  0.82861208  0.00001843  0.42322458  0.00007585  0.403459  26.5156  5.0
1.050000  0.84909793  0.00001973  0.39758789  0.00007903  0.421393  27.1711  5.0
1.100000  0.86842988  0.00001979  0.37467155  0.00006799  0.438399  27.7898  5.0
1.150000  0.88661260  0.00002058  0.35349071  0.00006864  0.454492  28.3716  5.0
1.200000  0.90381690  0.00001826  0.33437201  0.00005810  0.469742  28.9221  5.0
1.250000  0.92008292  0.00001958  0.31662790  0.00005335  0.484187  29.4427  5.0
1.300000  0.93549188  0.00001830  0.30050088  0.00005091  0.497930  29.9357  5.0
1.350000  0.95016830  0.00001787  0.28566390  0.00005016  0.510984  30.4054  5.0
1.400000  0.96408187  0.00001935  0.27192356  0.00004194  0.523409  30.8506  5.0
1.450000  0.97736612  0.00001965  0.25922818  0.00004129  0.535215  31.2757  5.0
1.500000  0.99000002  0.00002014  0.24732898  0.00004140  0.546490  31.6800  5.0
1.550000  1.00212111  0.00001828  0.23627648  0.00003873  0.557250  32.0679  5.0
1.600000  1.01367996  0.00002026  0.22606517  0.00003633  0.567512  32.4378  5.0
1.650000  1.02470738  0.00001980  0.21654866  0.00003444  0.577315  32.7906  5.0
1.700000  1.03531743  0.00002042  0.20760725  0.00003393  0.586701  33.1302  5.0
1.750000  1.04551755  0.00001902  0.19920103  0.00003189  0.595720  33.4566  5.0
1.800000  1.05526956  0.00002099  0.19138276  0.00002998  0.604308  33.7686  5.0
1.850000  1.06464425  0.00001910  0.18395215  0.00002964  0.612579  34.0686  5.0
1.900000  1.07368788  0.00001868  0.17699601  0.00002686  0.620511  34.3580  5.0
1.950000  1.08234678  0.00001993  0.17045083  0.00002720  0.628118  34.6351  5.0
2.000000  1.09068687  0.00001831  0.16425935  0.00002470  0.635417  34.9020  5.0
2.100000  1.10658235  0.00001996  0.15285188  0.00002412  0.649254  35.4106  5.0
2.200000  1.12134023  0.00001899  0.14267534  0.00002172  0.662080  35.8829  5.0
2.300000  1.13512242  0.00001901  0.13349738  0.00002163  0.673990  36.3239  5.0
2.400000  1.14805713  0.00002097  0.12519301  0.00001803  0.685118  36.7378  5.0
2.500000  1.16019896  0.00002137  0.11766336  0.00001817  0.695500  37.1264  5.0
2.600000  1.17159688  0.00001926  0.11079734  0.00001618  0.705230  37.4911  5.0
2.700000  1.18237959  0.00001957  0.10453393  0.00001745  0.714374  37.8361  5.0
2.800000  1.19252542  0.00001930  0.09879684  0.00001544  0.722944  38.1608  5.0
2.900000  1.20214924  0.00001947  0.09353621  0.00001390  0.731050  38.4688  5.0
3.000000  1.21126943  0.00002085  0.08868628  0.00001319  0.738684  38.7606  5.0
3.100000  1.21989976  0.00002042  0.08419413  0.00001323  0.745895  39.0368  5.0
3.200000  1.22810480  0.00001914  0.08004303  0.00001178  0.752715  39.2994  5.0
3.300000  1.23591536  0.00002068  0.07621229  0.00001207  0.759181  39.5493  5.0
3.400000  1.24334488  0.00001880  0.07264077  0.00001115  0.765303  39.7870  5.0
3.500000  1.25045491  0.00001900  0.06933942  0.00001048  0.771146  40.0146  5.0
3.600000  1.25722895  0.00002105  0.06625417  0.00001047  0.776697  40.2313  5.0
3.700000  1.26375249  0.00002182  0.06337434  0.00000973  0.781990  40.4401  5.0
3.800000  1.26992039  0.00001945  0.06066142  0.00000963  0.787035  40.6375  5.0
3.900000  1.27585865  0.00002154  0.05815235  0.00000921  0.791877  40.8275  5.0
4.000000  1.28158350  0.00002080  0.05576543  0.00000829  0.796462  41.0107  5.0
4.100000  1.28701754  0.00001993  0.05354774  0.00000787  0.800877  41.1846  5.0
4.200000  1.29222968  0.00002143  0.05143433  0.00000760  0.805085  41.3513  5.0
4.300000  1.29729015  0.00002132  0.04946507  0.00000768  0.809122  41.5133  5.0
4.400000  1.30215783  0.00001975  0.04761047  0.00000707  0.813009  41.6691  5.0
4.500000  1.30682427  0.00002057  0.04585891  0.00000716  0.816741  41.8184  5.0
4.600000  1.31133974  0.00002017  0.04419937  0.00000680  0.820305  41.9629  5.0
4.700000  1.31570468  0.00002134  0.04261798  0.00000612  0.823760  42.1025  5.0
4.800000  1.31990605  0.00002310  0.04113845  0.00000670  0.827085  42.2370  5.0
4.900000  1.32390312  0.00002122  0.03973424  0.00000598  0.830263  42.3649  5.0
5.000000  1.32781127  0.00002104  0.03837935  0.00000541  0.833337  42.4900  5.0
5.500000  1.34551660  0.00002033  0.03261711  0.00000531  0.847163  43.0565  5.0
6.000000  1.36063361  0.00002319  0.02806851  0.00000418  0.858897  43.5403  5.0
6.500000  1.37373465  0.00002134  0.02441283  0.00000375  0.868963  43.9595  5.0
7.000000  1.38511516  0.00002178  0.02142438  0.00000322  0.877666  44.3237  5.0
7.500000  1.39521767  0.00002242  0.01895414  0.00000280  0.885289  44.6470  5.0
8.000000  1.40420354  0.00002228  0.01690100  0.00000254  0.892028  44.9345  5.0
8.500000  1.41216184  0.00002114  0.01515312  0.00000224  0.898003  45.1892  5.0
9.000000  1.41939509  0.00002262  0.01366843  0.00000209  0.903364  45.4206  5.0
9.500000  1.42586609  0.00002057  0.01238936  0.00000179  0.908183  45.6277  5.0
10.000000  1.43182089  0.00002334  0.01128643  0.00000168  0.912566  45.8183  5.0
11.000000  1.44215113  0.00002345  0.00948030  0.00000137  0.920141  46.1488  5.0
12.000000  1.45086578  0.00002098  0.00807662  0.00000118  0.926518  46.4277  5.0
13.000000  1.45842941  0.00002271  0.00696153  0.00000103  0.931956  46.6697  5.0
14.000000  1.46490357  0.00002402  0.00606336  0.00000094  0.936643  46.8769  5.0
15.000000  1.47057822  0.00002337  0.00532765  0.00000086  0.940725  47.0585  5.0
16.000000  1.47557924  0.00002125  0.00471988  0.00000066  0.944313  47.2185  5.0
17.000000  1.48002264  0.00002306  0.00420898  0.00000064  0.947486  47.3607  5.0
18.000000  1.48399024  0.00002179  0.00377706  0.00000055  0.950317  47.4877  5.0
19.000000  1.48761536  0.00002454  0.00340960  0.00000055  0.952862  47.6037  5.0
20.000000  1.49086780  0.00002353  0.00309244  0.00000047  0.955167  47.7078  5.0
25.000000  1.50331649  0.00002420  0.00201760  0.00000026  0.963948  48.1061  5.0
30.000000  1.51182559  0.00002418  0.00141945  0.00000020  0.969853  48.3784  5.0
35.000000  1.51791068  0.00002212  0.00105276  0.00000016  0.974095  48.5731  5.0
40.000000  1.52253482  0.00002356  0.00081186  0.00000013  0.977290  48.7211  5.0
50.000000  1.52905945  0.00002187  0.00052488  0.00000008  0.981788  48.9299  5.0
60.000000  1.53348940  0.00002237  0.00036702  0.00000006  0.984797  49.0717  5.0
70.000000  1.53658861  0.00002257  0.00027093  0.00000004  0.986950  49.1708  5.0
80.000000  1.53900870  0.00002174  0.00020821  0.00000003  0.988574  49.2483  5.0
90.000000  1.54084044  0.00002471  0.00016498  0.00000002  0.989832  49.3069  5.0
100.000000  1.54234368  0.00002375  0.00013398  0.00000002  0.990847  49.3550  5.0
120.000000  1.54457249  0.00002412  0.00009334  0.00000001  0.992363  49.4263  5.0
150.000000  1.54679364  0.00002120  0.00005994  0.00000001  0.993886  49.4974  5.0
200.000000  1.54907184  0.00002228  0.00003383  0.00000001  0.995412  49.5703  5.0
250.000000  1.55043534  0.00002311  0.00002170  0.00000000  0.996326  49.6139  5.0
300.000000  1.55132713  0.00002354  0.00001509  0.00000000  0.996938  49.6425  5.0
350.000000  1.55195885  0.00002392  0.00001110  0.00000000  0.997375  49.6627  5.0
400.000000  1.55249215  0.00002492  0.00000850  0.00000000  0.997702  49.6797  5.0
450.000000  1.55285974  0.00002319  0.00000672  0.00000000  0.997957  49.6915  5.0
500.000000  1.55313991  0.00002293  0.00000545  0.00000000  0.998162  49.7005  5.0
