# L=16 N=16  280-point thermodynamic integration
# nmeas=100000000 therm=2000000 nbin=200
# Generated: Tue Mar 24 20:43:32 CST 2026
# T  E/N  err_E/N  Cv/N  err_Cv/N  accept_rate  E_total  tau_int
0.230000  0.13910187  0.00014394  1.67619479  0.00329263  0.015246  2.2256  175.9
0.232500  0.14323532  0.00013916  1.67816944  0.00308158  0.016045  2.2918  167.1
0.235000  0.14762342  0.00012793  1.67041041  0.00283827  0.016891  2.3620  152.3
0.237500  0.15149274  0.00012290  1.67637593  0.00276166  0.017711  2.4239  141.5
0.240000  0.15579129  0.00013506  1.66745700  0.00305128  0.018604  2.4927  133.9
0.242500  0.16007345  0.00012751  1.66471371  0.00297107  0.019509  2.5612  124.5
0.245000  0.16423881  0.00012133  1.66409821  0.00255486  0.020432  2.6278  116.5
0.247500  0.16837325  0.00012715  1.65590273  0.00278298  0.021356  2.6940  108.6
0.250000  0.17215601  0.00012630  1.66101493  0.00265460  0.022279  2.7545  104.2
0.252500  0.17650096  0.00011790  1.65156449  0.00267895  0.023276  2.8240  95.5
0.255000  0.18066552  0.00010739  1.64219165  0.00232850  0.024270  2.8906  89.1
0.257500  0.18484578  0.00010737  1.63749516  0.00248706  0.025310  2.9575  84.1
0.260000  0.18881936  0.00011953  1.63117038  0.00224481  0.026318  3.0211  79.1
0.262500  0.19280605  0.00009895  1.62528384  0.00217415  0.027357  3.0849  76.0
0.265000  0.19697877  0.00009709  1.62007921  0.00215254  0.028460  3.1517  71.4
0.267500  0.20098101  0.00010118  1.61544181  0.00215066  0.029540  3.2157  68.0
0.270000  0.20514514  0.00008834  1.60723108  0.00191092  0.030680  3.2823  64.2
0.272500  0.20898761  0.00009933  1.59951715  0.00185744  0.031779  3.3438  61.0
0.275000  0.21295705  0.00009080  1.59330876  0.00183069  0.032911  3.4073  57.6
0.277500  0.21706789  0.00008748  1.58955097  0.00190169  0.034110  3.4731  55.1
0.280000  0.22091977  0.00008814  1.57862090  0.00159193  0.035259  3.5347  52.8
0.282500  0.22479176  0.00008882  1.57306752  0.00171790  0.036440  3.5967  50.1
0.285000  0.22875037  0.00008207  1.56636454  0.00174966  0.037681  3.6600  47.3
0.287500  0.23279409  0.00008832  1.55852550  0.00154457  0.038945  3.7247  45.4
0.290000  0.23669400  0.00008188  1.54786558  0.00152285  0.040180  3.7871  43.2
0.292500  0.24046278  0.00008091  1.54297390  0.00158612  0.041431  3.8474  41.1
0.295000  0.24437792  0.00008537  1.53545186  0.00135653  0.042721  3.9100  39.6
0.297500  0.24823970  0.00007758  1.52731979  0.00150168  0.044014  3.9718  38.1
0.300000  0.25193150  0.00008098  1.52109585  0.00133275  0.045297  4.0309  36.3
0.302500  0.25591610  0.00007283  1.51294436  0.00134239  0.046672  4.0947  35.1
0.305000  0.25959961  0.00007419  1.50157945  0.00134117  0.047982  4.1536  33.4
0.307500  0.26333879  0.00007875  1.49556194  0.00124386  0.049324  4.2134  31.9
0.310000  0.26689053  0.00007492  1.48736423  0.00130714  0.050616  4.2702  31.1
0.312500  0.27079773  0.00007405  1.48080970  0.00115311  0.052060  4.3328  29.9
0.315000  0.27451324  0.00006311  1.47105972  0.00116243  0.053445  4.3922  29.0
0.317500  0.27813135  0.00006687  1.46310344  0.00116081  0.054832  4.4501  28.0
0.320000  0.28174069  0.00006054  1.45417445  0.00110457  0.056227  4.5079  26.8
0.322500  0.28538640  0.00007293  1.44639646  0.00101884  0.057649  4.5662  26.0
0.325000  0.28897250  0.00006659  1.43998301  0.00107977  0.059071  4.6236  25.4
0.327500  0.29255567  0.00006582  1.43245770  0.00104945  0.060527  4.6809  24.4
0.330000  0.29613607  0.00006370  1.42173104  0.00100457  0.061964  4.7382  23.5
0.332500  0.29963161  0.00006985  1.41478414  0.00102502  0.063405  4.7941  22.8
0.335000  0.30316734  0.00006567  1.40837704  0.00092598  0.064892  4.8507  22.1
0.337500  0.30660812  0.00006516  1.39954964  0.00088340  0.066342  4.9057  21.5
0.340000  0.31010221  0.00006321  1.38931893  0.00084528  0.067830  4.9616  20.7
0.342500  0.31371606  0.00006372  1.38181722  0.00095429  0.069371  5.0195  20.2
0.345000  0.31714227  0.00006704  1.37310292  0.00090349  0.070883  5.0743  19.5
0.347500  0.32042543  0.00005620  1.36626777  0.00093116  0.072355  5.1268  19.0
0.350000  0.32386041  0.00006076  1.35638758  0.00087035  0.073873  5.1818  18.5
0.352500  0.32733398  0.00006441  1.35036200  0.00078912  0.075438  5.2373  18.1
0.355000  0.33068586  0.00006491  1.34094671  0.00080087  0.076975  5.2910  17.6
0.357500  0.33405243  0.00005692  1.33290121  0.00073385  0.078521  5.3448  17.1
0.360000  0.33743551  0.00005903  1.32497961  0.00071741  0.080092  5.3990  16.7
0.362500  0.34064576  0.00005935  1.31756401  0.00074550  0.081625  5.4503  16.3
0.365000  0.34388716  0.00005661  1.31027539  0.00074939  0.083157  5.5022  15.9
0.367500  0.34722211  0.00006262  1.30321791  0.00078526  0.084749  5.5556  15.6
0.370000  0.35053257  0.00006241  1.29251616  0.00066354  0.086347  5.6085  15.1
0.372500  0.35366397  0.00005992  1.28508741  0.00068310  0.087902  5.6586  14.8
0.375000  0.35681109  0.00004947  1.27935946  0.00069432  0.089460  5.7090  14.5
0.377500  0.36003239  0.00005342  1.27028795  0.00073085  0.091069  5.7605  14.1
0.380000  0.36320423  0.00005615  1.26221213  0.00068629  0.092661  5.8113  13.8
0.382500  0.36646845  0.00005876  1.25606427  0.00067281  0.094300  5.8635  13.6
0.385000  0.36943322  0.00005501  1.24837949  0.00065947  0.095830  5.9109  13.3
0.387500  0.37273001  0.00005218  1.23916248  0.00060644  0.097509  5.9637  13.0
0.390000  0.37566736  0.00005315  1.23273237  0.00064394  0.099065  6.0107  12.8
0.392500  0.37867259  0.00005598  1.22514417  0.00060614  0.100650  6.0588  12.5
0.395000  0.38184545  0.00005265  1.21833545  0.00062923  0.102306  6.1095  12.2
0.397500  0.38495415  0.00004894  1.20995611  0.00059070  0.103959  6.1593  12.0
0.400000  0.38780343  0.00005376  1.20281018  0.00058055  0.105513  6.2049  11.8
0.402500  0.39088379  0.00004791  1.19514839  0.00055534  0.107176  6.2541  11.5
0.405000  0.39390811  0.00005487  1.18723925  0.00052122  0.108806  6.3025  11.3
0.407500  0.39685542  0.00004823  1.18043401  0.00054964  0.110442  6.3497  11.1
0.410000  0.39968768  0.00005132  1.17421221  0.00055614  0.112019  6.3950  11.0
0.412500  0.40268719  0.00004532  1.16685666  0.00049683  0.113702  6.4430  10.8
0.415000  0.40562560  0.00004978  1.16028388  0.00052105  0.115343  6.4900  10.6
0.417500  0.40851884  0.00005178  1.15293147  0.00050597  0.116975  6.5363  10.4
0.420000  0.41134182  0.00004501  1.14581912  0.00051269  0.118582  6.5815  10.3
0.422500  0.41420613  0.00004866  1.13884412  0.00050825  0.120230  6.6273  10.1
0.425000  0.41707157  0.00004541  1.13206207  0.00047542  0.121886  6.6731  9.9
0.427500  0.41998907  0.00004928  1.12486982  0.00048432  0.123569  6.7198  9.8
0.430000  0.42263313  0.00004824  1.11823913  0.00043281  0.125138  6.7621  9.7
0.432500  0.42544943  0.00004747  1.11218765  0.00043170  0.126788  6.8072  9.5
0.435000  0.42824867  0.00004908  1.10500044  0.00048420  0.128447  6.8520  9.4
0.437500  0.43102881  0.00004469  1.09814327  0.00044257  0.130085  6.8965  9.3
0.440000  0.43381455  0.00004104  1.09097970  0.00040959  0.131774  6.9410  9.1
0.442500  0.43642551  0.00004875  1.08533207  0.00044101  0.133358  6.9828  9.0
0.445000  0.43913057  0.00004850  1.07864482  0.00041250  0.135018  7.0261  8.9
0.447500  0.44195135  0.00004738  1.07183061  0.00043944  0.136714  7.0712  8.7
0.450000  0.44458119  0.00004129  1.06596583  0.00040743  0.138318  7.1133  8.7
0.452500  0.44722086  0.00004270  1.05962088  0.00041851  0.139959  7.1555  8.5
0.455000  0.44978258  0.00004097  1.05324042  0.00043387  0.141557  7.1965  8.5
0.457500  0.45253364  0.00004472  1.04717043  0.00041333  0.143264  7.2405  8.3
0.460000  0.45497180  0.00003857  1.04178986  0.00045378  0.144829  7.2795  8.3
0.462500  0.45760691  0.00004105  1.03443349  0.00038628  0.146464  7.3217  8.2
0.465000  0.46018839  0.00003932  1.02861206  0.00037958  0.148112  7.3630  8.1
0.467500  0.46274921  0.00004628  1.02322705  0.00035297  0.149761  7.4040  8.0
0.470000  0.46541482  0.00003981  1.01695173  0.00039161  0.151436  7.4466  7.9
0.472500  0.46793677  0.00004174  1.01129959  0.00038691  0.153056  7.4870  7.8
0.475000  0.47041530  0.00004028  1.00583923  0.00034892  0.154689  7.5266  7.7
0.477500  0.47288048  0.00004067  0.99984000  0.00036188  0.156293  7.5661  7.6
0.480000  0.47543841  0.00004403  0.99408261  0.00033707  0.157934  7.6070  7.6
0.482500  0.47786466  0.00004065  0.98871937  0.00032627  0.159558  7.6458  7.5
0.485000  0.48036406  0.00003870  0.98284107  0.00034638  0.161198  7.6858  7.4
0.487500  0.48282431  0.00004501  0.97695115  0.00035111  0.162824  7.7252  7.4
0.490000  0.48522904  0.00004181  0.97201429  0.00036033  0.164423  7.7637  7.3
0.492500  0.48769249  0.00004390  0.96594097  0.00034064  0.166061  7.8031  7.2
0.495000  0.49000644  0.00004127  0.96046275  0.00030290  0.167636  7.8401  7.2
0.497500  0.49241352  0.00004266  0.95527413  0.00033768  0.169285  7.8786  7.1
0.500000  0.49486346  0.00004011  0.94960129  0.00031117  0.170919  7.9178  7.1
0.525000  0.51791180  0.00004022  0.89849241  0.00030972  0.186904  8.2866  6.6
0.550000  0.53983389  0.00003686  0.85218284  0.00023907  0.202641  8.6373  6.2
0.575000  0.56054428  0.00003599  0.80917770  0.00023015  0.218018  8.9687  5.9
0.600000  0.58026073  0.00003301  0.76941979  0.00020074  0.233080  9.2842  5.7
0.625000  0.59907337  0.00003323  0.73283702  0.00018305  0.247814  9.5852  5.5
0.650000  0.61692098  0.00003405  0.69939717  0.00017392  0.262092  9.8707  5.4
0.675000  0.63404764  0.00003440  0.66776995  0.00016371  0.276025  10.1448  5.3
0.700000  0.65037946  0.00003054  0.63922258  0.00015945  0.289571  10.4061  5.3
0.725000  0.66602809  0.00003138  0.61212581  0.00013604  0.302740  10.6564  5.2
0.750000  0.68094613  0.00002992  0.58674593  0.00013496  0.315482  10.8951  5.2
0.775000  0.69539315  0.00002977  0.56311867  0.00012048  0.327938  11.1263  5.1
0.800000  0.70917340  0.00003132  0.54122826  0.00011222  0.339966  11.3468  5.1
0.825000  0.72245445  0.00002882  0.52078305  0.00009562  0.351634  11.5593  5.1
0.850000  0.73521233  0.00003119  0.50116355  0.00010238  0.362973  11.7634  5.1
0.875000  0.74751500  0.00002867  0.48300925  0.00009381  0.373981  11.9602  5.1
0.900000  0.75934029  0.00002921  0.46576302  0.00009176  0.384655  12.1494  5.0
0.925000  0.77078251  0.00002702  0.44954780  0.00008115  0.394999  12.3325  5.0
0.950000  0.78184596  0.00002882  0.43431014  0.00008429  0.405076  12.5095  5.1
0.975000  0.79258471  0.00002775  0.41972160  0.00008714  0.414865  12.6814  5.0
1.000000  0.80282323  0.00002719  0.40598741  0.00007552  0.424315  12.8452  5.0
1.050000  0.82249176  0.00002817  0.38052307  0.00006966  0.442472  13.1599  5.0
1.100000  0.84099075  0.00002586  0.35763868  0.00006515  0.459648  13.4559  5.0
1.150000  0.85831321  0.00002997  0.33671729  0.00006014  0.475789  13.7330  5.0
1.200000  0.87463230  0.00002628  0.31755581  0.00005873  0.491081  13.9941  5.0
1.250000  0.89007101  0.00002642  0.30028798  0.00005182  0.505568  14.2411  5.0
1.300000  0.90470364  0.00002744  0.28429401  0.00004945  0.519309  14.4753  5.0
1.350000  0.91850446  0.00002656  0.26956028  0.00004566  0.532307  14.6961  5.0
1.400000  0.93163905  0.00002756  0.25601959  0.00004050  0.544662  14.9062  5.0
1.450000  0.94416491  0.00002533  0.24349551  0.00004250  0.556456  15.1066  5.0
1.500000  0.95602285  0.00002460  0.23197916  0.00003860  0.567633  15.2964  5.0
1.550000  0.96736760  0.00002842  0.22117697  0.00003751  0.578304  15.4779  5.0
1.600000  0.97814027  0.00002425  0.21119947  0.00003287  0.588427  15.6502  5.0
1.650000  0.98845826  0.00002780  0.20186022  0.00003085  0.598150  15.8153  5.0
1.700000  0.99836142  0.00002589  0.19318841  0.00003416  0.607396  15.9738  5.0
1.750000  1.00779115  0.00002659  0.18499985  0.00002814  0.616273  16.1247  5.0
1.800000  1.01685198  0.00002813  0.17738492  0.00002987  0.624719  16.2696  5.0
1.850000  1.02556054  0.00002363  0.17025603  0.00002507  0.632883  16.4090  5.0
1.900000  1.03391904  0.00002541  0.16357601  0.00002551  0.640637  16.5427  5.0
1.950000  1.04192213  0.00002554  0.15725855  0.00002599  0.648108  16.6708  5.0
2.000000  1.04965906  0.00002733  0.15125791  0.00002250  0.655279  16.7945  5.0
2.100000  1.06419488  0.00002485  0.14035157  0.00002332  0.668778  17.0271  5.0
2.200000  1.07777458  0.00002957  0.13059579  0.00002214  0.681304  17.2444  5.0
2.300000  1.09034098  0.00002591  0.12180902  0.00001860  0.692928  17.4455  5.0
2.400000  1.10218548  0.00002592  0.11389668  0.00001586  0.703743  17.6350  5.0
2.500000  1.11313549  0.00002389  0.10674116  0.00001664  0.713787  17.8102  5.0
2.600000  1.12352473  0.00002782  0.10028792  0.00001482  0.723217  17.9764  5.0
2.700000  1.13322761  0.00002708  0.09436357  0.00001360  0.732065  18.1316  5.0
2.800000  1.14239276  0.00002559  0.08896853  0.00001457  0.740327  18.2783  5.0
2.900000  1.15101247  0.00002488  0.08402141  0.00001299  0.748121  18.4162  5.0
3.000000  1.15922920  0.00002492  0.07948477  0.00001269  0.755471  18.5477  5.0
3.100000  1.16691777  0.00002520  0.07530512  0.00001106  0.762404  18.6707  5.0
3.200000  1.17429611  0.00002672  0.07145148  0.00000977  0.768977  18.7887  5.0
3.300000  1.18125963  0.00002708  0.06789974  0.00001007  0.775173  18.9002  5.0
3.400000  1.18790101  0.00002465  0.06459487  0.00000956  0.781057  19.0064  5.0
3.500000  1.19417494  0.00002847  0.06152552  0.00001005  0.786640  19.1068  5.0
3.600000  1.20017617  0.00002757  0.05866091  0.00000867  0.791944  19.2028  5.0
3.700000  1.20592885  0.00002513  0.05601311  0.00000819  0.796987  19.2949  5.0
3.800000  1.21141840  0.00002391  0.05355331  0.00000832  0.801813  19.3827  5.0
3.900000  1.21663806  0.00002745  0.05122846  0.00000739  0.806418  19.4662  5.0
4.000000  1.22165095  0.00002737  0.04906053  0.00000704  0.810781  19.5464  5.0
4.100000  1.22646503  0.00002724  0.04703770  0.00000714  0.814961  19.6234  5.0
4.200000  1.23104946  0.00002878  0.04513338  0.00000700  0.818986  19.6968  5.0
4.300000  1.23545622  0.00002565  0.04332920  0.00000684  0.822814  19.7673  5.0
4.400000  1.23973153  0.00002691  0.04163907  0.00000685  0.826504  19.8357  5.0
4.500000  1.24386984  0.00002563  0.04004647  0.00000626  0.830050  19.9019  5.0
4.600000  1.24776553  0.00002662  0.03854578  0.00000563  0.833438  19.9642  5.0
4.700000  1.25151408  0.00002762  0.03712835  0.00000576  0.836694  20.0242  5.0
4.800000  1.25518584  0.00002774  0.03578733  0.00000496  0.839827  20.0830  5.0
4.900000  1.25867057  0.00002792  0.03450625  0.00000522  0.842850  20.1387  5.0
5.000000  1.26209928  0.00002781  0.03330960  0.00000544  0.845754  20.1936  5.0
5.500000  1.27743159  0.00002746  0.02815641  0.00000445  0.858815  20.4389  5.0
6.000000  1.29041333  0.00002781  0.02409968  0.00000368  0.869849  20.6466  5.0
6.500000  1.30165482  0.00002624  0.02087232  0.00000322  0.879247  20.8265  5.0
7.000000  1.31140936  0.00002587  0.01824959  0.00000292  0.887416  20.9825  5.0
7.500000  1.31995217  0.00002659  0.01609399  0.00000250  0.894547  21.1192  5.0
8.000000  1.32753991  0.00002772  0.01429860  0.00000203  0.900808  21.2406  5.0
8.500000  1.33434859  0.00002618  0.01278673  0.00000189  0.906404  21.3496  5.0
9.000000  1.34040203  0.00002884  0.01150511  0.00000169  0.911381  21.4464  5.0
9.500000  1.34588201  0.00002941  0.01040443  0.00000157  0.915841  21.5341  5.0
10.000000  1.35077476  0.00002804  0.00945658  0.00000126  0.919904  21.6124  5.0
11.000000  1.35938205  0.00002715  0.00790844  0.00000124  0.926923  21.7501  5.0
12.000000  1.36673961  0.00002724  0.00671733  0.00000113  0.932824  21.8678  5.0
13.000000  1.37304204  0.00003039  0.00577344  0.00000084  0.937846  21.9687  5.0
14.000000  1.37835988  0.00003054  0.00501469  0.00000073  0.942162  22.0538  5.0
15.000000  1.38302178  0.00002834  0.00439619  0.00000062  0.945924  22.1283  5.0
16.000000  1.38719239  0.00003065  0.00388727  0.00000062  0.949224  22.1951  5.0
17.000000  1.39080219  0.00002756  0.00346098  0.00000054  0.952132  22.2528  5.0
18.000000  1.39412145  0.00002775  0.00310214  0.00000043  0.954744  22.3059  5.0
19.000000  1.39705108  0.00002846  0.00279428  0.00000042  0.957078  22.3528  5.0
20.000000  1.39971730  0.00002576  0.00253179  0.00000039  0.959176  22.3955  5.0
25.000000  1.40993038  0.00002803  0.00164319  0.00000023  0.967227  22.5589  5.0
30.000000  1.41676653  0.00002891  0.00115231  0.00000018  0.972610  22.6683  5.0
35.000000  1.42174408  0.00002904  0.00085240  0.00000014  0.976485  22.7479  5.0
40.000000  1.42545523  0.00002884  0.00065611  0.00000010  0.979390  22.8073  5.0
50.000000  1.43076903  0.00002936  0.00042295  0.00000006  0.983487  22.8923  5.0
60.000000  1.43427139  0.00002872  0.00029504  0.00000004  0.986222  22.9483  5.0
70.000000  1.43685670  0.00002821  0.00021757  0.00000003  0.988174  22.9897  5.0
80.000000  1.43875033  0.00003130  0.00016701  0.00000003  0.989648  23.0200  5.0
90.000000  1.44021674  0.00002698  0.00013217  0.00000002  0.990794  23.0435  5.0
100.000000  1.44146253  0.00003083  0.00010727  0.00000002  0.991711  23.0634  5.0
120.000000  1.44314300  0.00002918  0.00007465  0.00000001  0.993089  23.0903  5.0
150.000000  1.44498423  0.00002690  0.00004789  0.00000001  0.994469  23.1197  5.0
200.000000  1.44675918  0.00003138  0.00002702  0.00000000  0.995848  23.1481  5.0
250.000000  1.44791715  0.00003011  0.00001732  0.00000000  0.996679  23.1667  5.0
300.000000  1.44855709  0.00003110  0.00001203  0.00000000  0.997230  23.1769  5.0
350.000000  1.44914370  0.00002977  0.00000885  0.00000000  0.997627  23.1863  5.0
400.000000  1.44953584  0.00003087  0.00000678  0.00000000  0.997922  23.1926  5.0
450.000000  1.44979427  0.00002861  0.00000536  0.00000000  0.998153  23.1967  5.0
500.000000  1.45004044  0.00002723  0.00000434  0.00000000  0.998339  23.2006  5.0
