# L=64 N=64  280-point thermodynamic integration
# nmeas=100000000 therm=2000000 nbin=200
# Generated: Tue Mar 24 20:56:57 CST 2026
# T  E/N  err_E/N  Cv/N  err_Cv/N  accept_rate  E_total  tau_int
0.142500  0.03662751  0.00015259  1.14906364  0.00869421  0.000733  2.3442  3177.8
0.145000  0.03949137  0.00015545  1.18808644  0.00910336  0.000832  2.5274  2896.9
0.147500  0.04219566  0.00014297  1.20496242  0.00878339  0.000932  2.7005  2419.9
0.150000  0.04539027  0.00012727  1.23485439  0.00816793  0.001056  2.9050  2245.4
0.152500  0.04836589  0.00013649  1.27949510  0.00861459  0.001185  3.0954  2018.0
0.155000  0.05165733  0.00012353  1.27896513  0.00810713  0.001326  3.3061  1563.8
0.157500  0.05495983  0.00011620  1.32078386  0.00756861  0.001485  3.5174  1381.7
0.160000  0.05835456  0.00011375  1.32931265  0.00700498  0.001653  3.7347  1217.2
0.162500  0.06179510  0.00010959  1.34680862  0.00623981  0.001832  3.9549  1109.6
0.165000  0.06498024  0.00010766  1.36795148  0.00620654  0.002012  4.1587  1019.0
0.167500  0.06850504  0.00010608  1.40617436  0.00602700  0.002222  4.3843  930.4
0.170000  0.07203087  0.00008885  1.39914413  0.00515939  0.002436  4.6100  786.9
0.172500  0.07565799  0.00008470  1.42165810  0.00563489  0.002674  4.8421  687.5
0.175000  0.07919343  0.00009883  1.43374259  0.00488232  0.002914  5.0684  631.4
0.177500  0.08268153  0.00009897  1.46231714  0.00537299  0.003168  5.2916  597.8
0.180000  0.08635589  0.00008999  1.47367321  0.00483302  0.003445  5.5268  519.1
0.182500  0.09008160  0.00008856  1.48139955  0.00474178  0.003734  5.7652  483.9
0.185000  0.09386300  0.00007763  1.48832282  0.00408413  0.004044  6.0072  438.8
0.187500  0.09752404  0.00007807  1.51254754  0.00452388  0.004363  6.2415  397.5
0.190000  0.10126564  0.00007926  1.52522155  0.00446058  0.004704  6.4810  374.1
0.192500  0.10517001  0.00007261  1.52646815  0.00402151  0.005063  6.7309  330.3
0.195000  0.10881263  0.00007383  1.54853976  0.00413899  0.005422  6.9640  318.9
0.197500  0.11281660  0.00007583  1.54980785  0.00350831  0.005822  7.2203  287.5
0.200000  0.11680816  0.00007334  1.57272931  0.00361952  0.006245  7.4757  269.8
0.202500  0.12067045  0.00007237  1.57472415  0.00339334  0.006668  7.7229  247.8
0.205000  0.12459992  0.00007159  1.57619325  0.00317962  0.007110  7.9744  225.8
0.207500  0.12863771  0.00006865  1.59150469  0.00333717  0.007592  8.2328  214.4
0.210000  0.13266198  0.00006209  1.59036772  0.00310381  0.008079  8.4904  199.4
0.212500  0.13651001  0.00006030  1.59963339  0.00317637  0.008569  8.7366  186.4
0.215000  0.14044284  0.00006418  1.60300988  0.00302280  0.009084  8.9883  175.3
0.217500  0.14450216  0.00005829  1.61050163  0.00279161  0.009632  9.2481  162.7
0.220000  0.14861350  0.00006178  1.61738832  0.00304102  0.010207  9.5113  152.6
0.222500  0.15279288  0.00006322  1.60954203  0.00294888  0.010804  9.7787  144.1
0.225000  0.15680108  0.00006037  1.61561841  0.00258733  0.011400  10.0353  135.0
0.227500  0.16058024  0.00006085  1.61954023  0.00261379  0.011989  10.2771  126.5
0.230000  0.16483232  0.00005440  1.62234184  0.00233563  0.012657  10.5493  120.4
0.232500  0.16881518  0.00005534  1.61837136  0.00260296  0.013306  10.8042  112.6
0.235000  0.17295550  0.00005420  1.62228455  0.00232373  0.013998  11.0692  106.7
0.237500  0.17695522  0.00005589  1.62210172  0.00235223  0.014690  11.3251  100.7
0.240000  0.18101298  0.00005351  1.62212386  0.00236608  0.015406  11.5848  95.7
0.242500  0.18511205  0.00005187  1.61675792  0.00224156  0.016153  11.8472  90.5
0.245000  0.18903667  0.00004845  1.61864080  0.00185225  0.016887  12.0983  86.6
0.247500  0.19315182  0.00004960  1.62178578  0.00206037  0.017674  12.3617  81.6
0.250000  0.19722962  0.00005003  1.61310501  0.00199686  0.018474  12.6227  76.7
0.252500  0.20119642  0.00005131  1.61088050  0.00187605  0.019275  12.8766  73.6
0.255000  0.20526812  0.00004978  1.61122271  0.00184772  0.020121  13.1372  69.7
0.257500  0.20927550  0.00004955  1.60960294  0.00181669  0.020970  13.3936  66.5
0.260000  0.21336068  0.00004620  1.60697875  0.00191433  0.021850  13.6551  63.8
0.262500  0.21729971  0.00004884  1.59828786  0.00176743  0.022725  13.9072  61.2
0.265000  0.22129923  0.00004312  1.59876967  0.00176115  0.023634  14.1632  57.8
0.267500  0.22529817  0.00004499  1.59188350  0.00177897  0.024556  14.4191  55.7
0.270000  0.22928248  0.00004222  1.58958356  0.00165619  0.025501  14.6741  53.2
0.272500  0.23322946  0.00004115  1.58214193  0.00149492  0.026453  14.9267  50.9
0.275000  0.23716585  0.00004279  1.57772183  0.00166259  0.027424  15.1786  48.7
0.277500  0.24111216  0.00004493  1.57201365  0.00161201  0.028416  15.4312  46.6
0.280000  0.24507528  0.00004113  1.56459771  0.00154379  0.029436  15.6848  44.9
0.282500  0.24904242  0.00004069  1.55830731  0.00148867  0.030471  15.9387  43.0
0.285000  0.25283996  0.00003996  1.55607223  0.00144747  0.031492  16.1818  41.3
0.287500  0.25666299  0.00003963  1.54642480  0.00139617  0.032534  16.4264  39.5
0.290000  0.26055068  0.00004013  1.54370000  0.00135526  0.033609  16.6752  38.8
0.292500  0.26444994  0.00003709  1.53684106  0.00119774  0.034709  16.9248  36.9
0.295000  0.26828530  0.00003776  1.52826265  0.00126932  0.035809  17.1703  35.6
0.297500  0.27210930  0.00003749  1.52283498  0.00136700  0.036922  17.4150  34.1
0.300000  0.27590907  0.00003637  1.51717456  0.00110783  0.038052  17.6582  33.0
0.302500  0.27962581  0.00003728  1.51041019  0.00121983  0.039185  17.8961  31.8
0.305000  0.28350392  0.00003669  1.50181513  0.00123868  0.040370  18.1443  30.9
0.307500  0.28711391  0.00003557  1.49471938  0.00105009  0.041505  18.3753  29.7
0.310000  0.29088195  0.00003544  1.48781950  0.00105813  0.042690  18.6164  29.0
0.312500  0.29463338  0.00003336  1.48132079  0.00109994  0.043899  18.8565  28.0
0.315000  0.29832084  0.00003540  1.47377245  0.00107720  0.045103  19.0925  27.1
0.317500  0.30200430  0.00003226  1.46634560  0.00097206  0.046329  19.3283  26.1
0.320000  0.30566419  0.00003511  1.45752130  0.00101576  0.047561  19.5625  25.4
0.322500  0.30929069  0.00003779  1.44926738  0.00108367  0.048803  19.7946  24.5
0.325000  0.31292194  0.00003087  1.44417964  0.00106597  0.050056  20.0270  23.8
0.327500  0.31650251  0.00003187  1.43705457  0.00095516  0.051312  20.2562  23.3
0.330000  0.32009933  0.00003183  1.42901751  0.00088149  0.052597  20.4864  22.4
0.332500  0.32363718  0.00003178  1.41948142  0.00099368  0.053873  20.7128  21.9
0.335000  0.32716586  0.00003156  1.41376014  0.00089649  0.055167  20.9386  21.1
0.337500  0.33072585  0.00003072  1.40485280  0.00085849  0.056482  21.1665  20.5
0.340000  0.33422497  0.00002860  1.39958263  0.00089305  0.057792  21.3904  20.0
0.342500  0.33766279  0.00003195  1.38986704  0.00091511  0.059097  21.6104  19.4
0.345000  0.34109837  0.00003080  1.38185568  0.00088808  0.060422  21.8303  18.9
0.347500  0.34464635  0.00002825  1.37320335  0.00077499  0.061798  22.0574  18.5
0.350000  0.34807747  0.00003013  1.36741953  0.00088273  0.063144  22.2770  18.1
0.352500  0.35147282  0.00003364  1.35888471  0.00079431  0.064496  22.4943  17.6
0.355000  0.35485542  0.00002896  1.35154813  0.00075498  0.065856  22.7107  17.2
0.357500  0.35818990  0.00002886  1.34431662  0.00076986  0.067224  22.9242  16.8
0.360000  0.36158164  0.00002816  1.33682798  0.00078934  0.068610  23.1412  16.4
0.362500  0.36486073  0.00002994  1.32870567  0.00075127  0.069981  23.3511  15.9
0.365000  0.36818959  0.00002778  1.32154322  0.00073750  0.071382  23.5641  15.6
0.367500  0.37148094  0.00002720  1.31287758  0.00067217  0.072778  23.7748  15.3
0.370000  0.37471035  0.00002880  1.30631093  0.00068604  0.074167  23.9815  14.9
0.372500  0.37802035  0.00002778  1.29754105  0.00074023  0.075603  24.1933  14.6
0.375000  0.38121248  0.00002712  1.28935174  0.00061221  0.077001  24.3976  14.3
0.377500  0.38442679  0.00002483  1.28159165  0.00066144  0.078424  24.6033  14.0
0.380000  0.38768036  0.00002660  1.27649167  0.00065325  0.079867  24.8115  13.7
0.382500  0.39081061  0.00002772  1.26688681  0.00064192  0.081285  25.0119  13.4
0.385000  0.39396476  0.00002629  1.26056009  0.00060460  0.082718  25.2137  13.2
0.387500  0.39715467  0.00002659  1.25346038  0.00061665  0.084173  25.4179  12.9
0.390000  0.40023168  0.00002559  1.24622758  0.00057556  0.085606  25.6148  12.7
0.392500  0.40332854  0.00002540  1.23725264  0.00058096  0.087048  25.8130  12.4
0.395000  0.40650041  0.00002644  1.23139212  0.00055963  0.088532  26.0160  12.2
0.397500  0.40955839  0.00002664  1.22386013  0.00060584  0.089989  26.2117  11.9
0.400000  0.41256842  0.00002731  1.21651616  0.00058588  0.091431  26.4044  11.7
0.402500  0.41561669  0.00002592  1.21026519  0.00058662  0.092909  26.5995  11.6
0.405000  0.41861470  0.00002674  1.20175817  0.00055567  0.094368  26.7913  11.3
0.407500  0.42162333  0.00002580  1.19627871  0.00057037  0.095844  26.9839  11.1
0.410000  0.42459995  0.00002409  1.18870554  0.00052442  0.097315  27.1744  11.0
0.412500  0.42753021  0.00002579  1.18173145  0.00048029  0.098782  27.3619  10.8
0.415000  0.43041571  0.00002471  1.17472002  0.00055374  0.100233  27.5466  10.6
0.417500  0.43343711  0.00002335  1.16790414  0.00052862  0.101753  27.7400  10.5
0.420000  0.43633110  0.00002630  1.16104132  0.00045905  0.103245  27.9252  10.3
0.422500  0.43922974  0.00002366  1.15398201  0.00048095  0.104723  28.1107  10.2
0.425000  0.44214340  0.00002494  1.14693501  0.00050011  0.106228  28.2972  10.0
0.427500  0.44498805  0.00002484  1.14077673  0.00046120  0.107706  28.4792  9.8
0.430000  0.44779253  0.00002404  1.13501398  0.00048267  0.109183  28.6587  9.7
0.432500  0.45063586  0.00002562  1.12790976  0.00044554  0.110682  28.8407  9.6
0.435000  0.45346720  0.00002364  1.12209651  0.00047168  0.112181  29.0219  9.5
0.437500  0.45622741  0.00002321  1.11432560  0.00043275  0.113667  29.1986  9.3
0.440000  0.45905315  0.00002184  1.10821905  0.00046505  0.115186  29.3794  9.2
0.442500  0.46177526  0.00002413  1.10276000  0.00043976  0.116666  29.5536  9.1
0.445000  0.46457869  0.00002312  1.09558068  0.00044674  0.118181  29.7330  8.9
0.447500  0.46733297  0.00002419  1.09034914  0.00043785  0.119687  29.9093  8.8
0.450000  0.47001501  0.00002172  1.08301417  0.00040122  0.121182  30.0810  8.7
0.452500  0.47266554  0.00002332  1.07737711  0.00039178  0.122669  30.2506  8.6
0.455000  0.47537069  0.00002044  1.07125752  0.00045761  0.124168  30.4237  8.5
0.457500  0.47806667  0.00002238  1.06480000  0.00041454  0.125688  30.5963  8.4
0.460000  0.48067350  0.00002128  1.05946227  0.00040702  0.127167  30.7631  8.3
0.462500  0.48331457  0.00002263  1.05297654  0.00039445  0.128664  30.9321  8.2
0.465000  0.48593625  0.00002053  1.04689878  0.00041340  0.130163  31.0999  8.1
0.467500  0.48857291  0.00002206  1.04098277  0.00039261  0.131673  31.2687  8.1
0.470000  0.49121012  0.00002299  1.03541334  0.00040775  0.133189  31.4374  8.0
0.472500  0.49373097  0.00002170  1.02989261  0.00040594  0.134670  31.5988  7.9
0.475000  0.49627741  0.00002145  1.02415944  0.00035452  0.136164  31.7618  7.8
0.477500  0.49887204  0.00002300  1.01858929  0.00036208  0.137680  31.9278  7.8
0.480000  0.50135069  0.00002357  1.01238690  0.00034094  0.139150  32.0864  7.7
0.482500  0.50390244  0.00002063  1.00692828  0.00036791  0.140666  32.2498  7.6
0.485000  0.50647627  0.00002146  1.00128292  0.00035797  0.142181  32.4145  7.6
0.487500  0.50892605  0.00002109  0.99636121  0.00034087  0.143669  32.5713  7.5
0.490000  0.51143565  0.00002132  0.99042569  0.00032836  0.145181  32.7319  7.4
0.492500  0.51387827  0.00002225  0.98579232  0.00033514  0.146645  32.8882  7.3
0.495000  0.51634906  0.00002099  0.97975058  0.00031857  0.148152  33.0463  7.3
0.497500  0.51876432  0.00002283  0.97417290  0.00033979  0.149634  33.2009  7.2
0.500000  0.52120163  0.00001950  0.96938545  0.00032425  0.151130  33.3569  7.2
0.525000  0.54483774  0.00001951  0.91994570  0.00027568  0.165965  34.8696  6.6
0.550000  0.56725362  0.00001893  0.87379371  0.00026872  0.180607  36.3042  6.3
0.575000  0.58851533  0.00001962  0.83146433  0.00023043  0.194989  37.6650  6.0
0.600000  0.60882715  0.00001832  0.79238533  0.00022750  0.209136  38.9649  5.8
0.625000  0.62817298  0.00001823  0.75668779  0.00018707  0.222977  40.2031  5.6
0.650000  0.64667053  0.00001759  0.72343436  0.00018084  0.236505  41.3869  5.5
0.675000  0.66436969  0.00001655  0.69243682  0.00015879  0.249734  42.5197  5.4
0.700000  0.68133845  0.00001622  0.66403225  0.00016122  0.262647  43.6057  5.3
0.725000  0.69757744  0.00001687  0.63725137  0.00015072  0.275212  44.6450  5.2
0.750000  0.71319137  0.00001618  0.61196678  0.00013693  0.287464  45.6442  5.2
0.775000  0.72821395  0.00001566  0.58884135  0.00013244  0.299375  46.6057  5.1
0.800000  0.74264660  0.00001635  0.56711709  0.00011955  0.310988  47.5294  5.1
0.825000  0.75656870  0.00001497  0.54666013  0.00011777  0.322271  48.4204  5.1
0.850000  0.76997449  0.00001520  0.52717354  0.00010857  0.333253  49.2784  5.1
0.875000  0.78294685  0.00001541  0.50902827  0.00011184  0.343932  50.1086  5.1
0.900000  0.79546394  0.00001430  0.49190461  0.00010562  0.354332  50.9097  5.1
0.925000  0.80755469  0.00001395  0.47582152  0.00009015  0.364444  51.6835  5.0
0.950000  0.81922959  0.00001414  0.46030117  0.00009114  0.374254  52.4307  5.0
0.975000  0.83055589  0.00001506  0.44585447  0.00008286  0.383816  53.1556  5.0
1.000000  0.84155097  0.00001381  0.43191235  0.00007890  0.393147  53.8593  5.0
1.050000  0.86245147  0.00001587  0.40642055  0.00007743  0.410969  55.1969  5.0
1.100000  0.88221565  0.00001450  0.38312381  0.00007141  0.427912  56.4618  5.0
1.150000  0.90083624  0.00001394  0.36198190  0.00006664  0.443946  57.6535  5.0
1.200000  0.91845806  0.00001460  0.34261212  0.00005784  0.459172  58.7813  5.0
1.250000  0.93512664  0.00001437  0.32496295  0.00006033  0.473597  59.8481  5.0
1.300000  0.95097330  0.00001422  0.30874369  0.00005158  0.487334  60.8623  5.0
1.350000  0.96600948  0.00001373  0.29367815  0.00004820  0.500381  61.8246  5.0
1.400000  0.98033016  0.00001407  0.27981996  0.00004712  0.512838  62.7411  5.0
1.450000  0.99403806  0.00001403  0.26695458  0.00004559  0.524682  63.6184  5.0
1.500000  1.00705082  0.00001357  0.25497566  0.00004169  0.535969  64.4513  5.0
1.550000  1.01952978  0.00001399  0.24390039  0.00004062  0.546774  65.2499  5.0
1.600000  1.03146410  0.00001506  0.23351914  0.00004005  0.557099  66.0137  5.0
1.650000  1.04290711  0.00001280  0.22382766  0.00003858  0.566961  66.7461  5.0
1.700000  1.05386714  0.00001291  0.21475821  0.00003485  0.576405  67.4475  5.0
1.750000  1.06437486  0.00001306  0.20630663  0.00003290  0.585447  68.1200  5.0
1.800000  1.07450287  0.00001399  0.19834210  0.00003189  0.594124  68.7682  5.0
1.850000  1.08423478  0.00001418  0.19080210  0.00003156  0.602450  69.3910  5.0
1.900000  1.09359897  0.00001289  0.18375824  0.00002955  0.610447  69.9903  5.0
1.950000  1.10257388  0.00001423  0.17703342  0.00002851  0.618110  70.5647  5.0
2.000000  1.11130294  0.00001503  0.17080888  0.00002603  0.625519  71.1234  5.0
2.100000  1.12778587  0.00001446  0.15919374  0.00002441  0.639479  72.1783  5.0
2.200000  1.14317367  0.00001405  0.14875304  0.00002361  0.652440  73.1631  5.0
2.300000  1.15757977  0.00001432  0.13937304  0.00002129  0.664524  74.0851  5.0
2.400000  1.17108537  0.00001427  0.13088966  0.00002167  0.675773  74.9495  5.0
2.500000  1.18380017  0.00001504  0.12319080  0.00001913  0.686312  75.7632  5.0
2.600000  1.19574775  0.00001482  0.11614966  0.00001784  0.696189  76.5279  5.0
2.700000  1.20702208  0.00001508  0.10971681  0.00001662  0.705464  77.2494  5.0
2.800000  1.21768344  0.00001432  0.10377488  0.00001541  0.714176  77.9317  5.0
2.900000  1.22779162  0.00001513  0.09835038  0.00001448  0.722404  78.5787  5.0
3.000000  1.23734631  0.00001458  0.09336230  0.00001501  0.730162  79.1902  5.0
3.100000  1.24648239  0.00001518  0.08873044  0.00001329  0.737520  79.7749  5.0
3.200000  1.25514763  0.00001477  0.08446176  0.00001302  0.744473  80.3294  5.0
3.300000  1.26337586  0.00001465  0.08048431  0.00001295  0.751069  80.8561  5.0
3.400000  1.27124090  0.00001476  0.07681023  0.00001129  0.757331  81.3594  5.0
3.500000  1.27876130  0.00001489  0.07336068  0.00001112  0.763287  81.8407  5.0
3.600000  1.28590219  0.00001563  0.07017799  0.00001131  0.768944  82.2977  5.0
3.700000  1.29279283  0.00001468  0.06716501  0.00001108  0.774357  82.7387  5.0
3.800000  1.29937068  0.00001556  0.06435257  0.00000954  0.779510  83.1597  5.0
3.900000  1.30565328  0.00001400  0.06171700  0.00000859  0.784441  83.5618  5.0
4.000000  1.31172745  0.00001493  0.05927415  0.00000988  0.789158  83.9506  5.0
4.100000  1.31751795  0.00001537  0.05692873  0.00000862  0.793664  84.3211  5.0
4.200000  1.32309738  0.00001620  0.05474334  0.00000794  0.797995  84.6782  5.0
4.300000  1.32847153  0.00001465  0.05268167  0.00000798  0.802126  85.0222  5.0
4.400000  1.33368054  0.00001429  0.05074554  0.00000872  0.806111  85.3556  5.0
4.500000  1.33861348  0.00001646  0.04890074  0.00000743  0.809919  85.6713  5.0
4.600000  1.34343194  0.00001674  0.04715486  0.00000709  0.813591  85.9796  5.0
4.700000  1.34808919  0.00001556  0.04552147  0.00000696  0.817131  86.2777  5.0
4.800000  1.35248954  0.00001402  0.04394675  0.00000640  0.820514  86.5593  5.0
4.900000  1.35686147  0.00001503  0.04247563  0.00000676  0.823807  86.8391  5.0
5.000000  1.36104649  0.00001419  0.04107449  0.00000697  0.826965  87.1070  5.0
5.500000  1.38000320  0.00001555  0.03499886  0.00000499  0.841195  88.3202  5.0
6.000000  1.39621355  0.00001495  0.03018210  0.00000481  0.853261  89.3577  5.0
6.500000  1.41033514  0.00001507  0.02630899  0.00000423  0.863628  90.2614  5.0
7.000000  1.42264252  0.00001507  0.02312933  0.00000339  0.872615  91.0491  5.0
7.500000  1.43356372  0.00001509  0.02051320  0.00000293  0.880487  91.7481  5.0
8.000000  1.44325258  0.00001555  0.01831076  0.00000283  0.887455  92.3682  5.0
8.500000  1.45191751  0.00001493  0.01644937  0.00000270  0.893645  92.9227  5.0
9.000000  1.45976619  0.00001645  0.01485768  0.00000220  0.899191  93.4250  5.0
9.500000  1.46681192  0.00001672  0.01348855  0.00000206  0.904192  93.8760  5.0
10.000000  1.47327506  0.00001544  0.01229808  0.00000175  0.908710  94.2896  5.0
11.000000  1.48458456  0.00001804  0.01035232  0.00000160  0.916586  95.0134  5.0
12.000000  1.49409046  0.00001627  0.00883187  0.00000122  0.923215  95.6218  5.0
13.000000  1.50231103  0.00001790  0.00762738  0.00000110  0.928861  96.1479  5.0
14.000000  1.50945848  0.00001738  0.00665099  0.00000115  0.933738  96.6053  5.0
15.000000  1.51566919  0.00001660  0.00585219  0.00000084  0.937982  97.0028  5.0
16.000000  1.52120504  0.00001659  0.00518980  0.00000076  0.941721  97.3571  5.0
17.000000  1.52607370  0.00001746  0.00463226  0.00000076  0.945028  97.6687  5.0
18.000000  1.53048226  0.00001821  0.00416124  0.00000065  0.947987  97.9509  5.0
19.000000  1.53443894  0.00001562  0.00376049  0.00000053  0.950642  98.2041  5.0
20.000000  1.53805299  0.00001939  0.00341345  0.00000050  0.953039  98.4354  5.0
25.000000  1.55182494  0.00001715  0.00223319  0.00000035  0.962203  99.3168  5.0
30.000000  1.56119593  0.00001648  0.00157467  0.00000025  0.968385  99.9165  5.0
35.000000  1.56798287  0.00001950  0.00116943  0.00000017  0.972821  100.3509  5.0
40.000000  1.57312900  0.00001783  0.00090291  0.00000014  0.976168  100.6803  5.0
50.000000  1.58037613  0.00001629  0.00058466  0.00000009  0.980874  101.1441  5.0
60.000000  1.58529875  0.00001702  0.00040914  0.00000006  0.984033  101.4591  5.0
70.000000  1.58878324  0.00001839  0.00030242  0.00000004  0.986291  101.6821  5.0
80.000000  1.59143893  0.00001807  0.00023251  0.00000003  0.987992  101.8521  5.0
90.000000  1.59351822  0.00001550  0.00018435  0.00000003  0.989316  101.9852  5.0
100.000000  1.59517548  0.00001775  0.00014973  0.00000002  0.990378  102.0912  5.0
120.000000  1.59768463  0.00001661  0.00010441  0.00000002  0.991975  102.2518  5.0
150.000000  1.60017788  0.00001730  0.00006706  0.00000001  0.993575  102.4114  5.0
200.000000  1.60270933  0.00001818  0.00003789  0.00000001  0.995174  102.5734  5.0
250.000000  1.60423003  0.00001718  0.00002431  0.00000000  0.996137  102.6707  5.0
300.000000  1.60524358  0.00001727  0.00001690  0.00000000  0.996779  102.7356  5.0
350.000000  1.60596480  0.00001735  0.00001244  0.00000000  0.997238  102.7817  5.0
400.000000  1.60648255  0.00001633  0.00000953  0.00000000  0.997584  102.8149  5.0
450.000000  1.60692127  0.00001770  0.00000753  0.00000000  0.997852  102.8430  5.0
500.000000  1.60728304  0.00001811  0.00000611  0.00000000  0.998067  102.8661  5.0
